osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
"[1125955064, 609794652, 1125293383]",True,"['Plaza Teniente Linares', 'Calle Soleres']","['residential', 'living_street']",False,27.339000000000002,1,,30,"LINESTRING (-0.9449978 38.0863279, -0.9450118 38.0863215, -0.9451877 38.0862342, -0.9452275 38.0862124, -0.9452414 38.0861831)",,
1125955071,False,Plaza del Doctor Don Jaime Sánchez,residential,False,17.884999999999998,,,,"LINESTRING (-0.9440342 38.0866011, -0.944028 38.0865316, -0.9440235 38.0864405)",,
"[1125955068, 1125955069]",True,"['Plaza del Doctor Don Jaime Sánchez', 'Calle Soleres']",residential,False,53.32900000000001,,,,"LINESTRING (-0.9440235 38.0864405, -0.9442982 38.0864373, -0.9443619 38.0864364, -0.9445689 38.0864324, -0.9446322 38.0864389)",,
1125955071,False,Plaza del Doctor Don Jaime Sánchez,residential,True,17.884999999999998,,,,"LINESTRING (-0.9440235 38.0864405, -0.944028 38.0865316, -0.9440342 38.0866011)",,
1126471736,True,Calle El Paseo,residential,False,76.11399999999999,1,,30,"LINESTRING (-0.9436556 38.0871935, -0.9436891 38.087183, -0.9437079 38.087164, -0.9437186 38.0871376, -0.9437124 38.087081, -0.9437119 38.0870763, -0.9436289 38.0866962, -0.9436154 38.0866341, -0.9436006 38.0866024, -0.9435751 38.086594, -0.943559 38.0865908, -0.9435268 38.0865876)",,
27557724,True,Calle López Pozas,tertiary,False,82.50000000000001,1,CV-9170,30,"LINESTRING (-0.9489919 38.085356, -0.9489398 38.0853207, -0.9484993 38.0852679, -0.9484713 38.0852669, -0.9483701 38.0852631, -0.9481758 38.0852724, -0.9480715 38.0852715)",,
42783968,False,Calle Colón,residential,False,20.077,2,,30,"LINESTRING (-0.9480387 38.0850928, -0.9480715 38.0852715)",,
"[42783968, 42783967]",False,"['Calle Colón', 'Puente de Poniente']","['residential', 'tertiary']",True,25.674,2,CV-9180,30,"LINESTRING (-0.9480387 38.0850928, -0.9480265 38.0850356, -0.9479858 38.0848657)",,yes
46100801,True,Calle Doctor José María Sarget,residential,False,9.107,1,,30,"LINESTRING (-0.9489919 38.0854578, -0.9490822 38.0854171)",,
1128285655,True,,residential,False,11.523,1,,30,"LINESTRING (-0.9489919 38.0854578, -0.9489983 38.0854449, -0.9490003 38.0854286, -0.9489996 38.0854048, -0.9489986 38.0853787, -0.9489963 38.0853647, -0.9489919 38.085356)",,
46100801,True,Calle Doctor José María Sarget,residential,False,29.866999999999997,1,,30,"LINESTRING (-0.9486899 38.0855817, -0.9487718 38.0855543, -0.9488183 38.0855382, -0.9488284 38.0855326, -0.9489919 38.0854578)",,
"[46154705, 1129325786]",False,"['Calle de la Paja', 'Plaza Condesa Via Manuel']",living_street,"[False, True]",105.288,1,,30,"LINESTRING (-0.9486899 38.0855817, -0.9486876 38.085864, -0.9486622 38.0860745, -0.9486516 38.0861847, -0.9486501 38.0862565, -0.9486533 38.0863493, -0.9486626 38.0864277, -0.9486645 38.0865269)",,
1131696303,True,Calle Riacho,living_street,False,38.774,1,,30,"LINESTRING (-0.9461852 38.084603, -0.9463227 38.0845619, -0.9463707 38.0844046, -0.9463918 38.0843354)",,
1133864926,False,Calle Riacho,living_street,False,39.413,,,,"LINESTRING (-0.9461852 38.084603, -0.9460273 38.0846458, -0.9460081 38.084651, -0.94586 38.0846318, -0.9458671 38.0845431)",,
"[46154680, 1133326833, 1131778818, 46154708]",True,"['Plaza Santiago', 'Calle Francisco Die', 'Calle Marqués de Arneva']",residential,False,211.663,1,,30,"LINESTRING (-0.9499818 38.0859628, -0.9499728 38.0860155, -0.9499474 38.0861796, -0.9499423 38.0862473, -0.9499464 38.0864639, -0.9499581 38.0865106, -0.950103 38.0868466, -0.950119 38.0868793, -0.9502216 38.087092, -0.9503011 38.0872773, -0.9503277 38.0874698, -0.9503303 38.0874889, -0.9504203 38.0877187, -0.9504527 38.0878016)",,
1133326834,True,Plaza del Carmen,residential,False,21.516,,,,"LINESTRING (-0.9499818 38.0859628, -0.9499971 38.0859803, -0.9500419 38.0859963, -0.9501121 38.0860046, -0.9501845 38.0860055, -0.9502107 38.0860042)",,
1133326834,True,Plaza del Carmen,residential,False,4.56,,,,"LINESTRING (-0.9502107 38.0860042, -0.9502627 38.0860017)",,
1133326835,True,Plaza del Carmen,residential,False,4.766,,,,"LINESTRING (-0.9502107 38.0860042, -0.9502336 38.0859963, -0.9502409 38.0859884, -0.9502451 38.0859754)",,
609794626,True,Calle del Hospital,tertiary,False,38.366,,CV-9170,,"LINESTRING (-0.9502451 38.0859754, -0.9501297 38.0857875, -0.9500379 38.0856719)",,
23024623,True,Calle Pintor Agrasot,tertiary,False,5.611,1,,50,"LINESTRING (-0.9435098 38.0858739, -0.9434501 38.0858923)",,
46100800,False,Calle Alfonso XIII,tertiary,True,19.754,2,,30,"LINESTRING (-0.9435098 38.0858739, -0.9437179 38.0858051)",,
"[1127284104, 42310443]",True,Calle Escorrata,"['residential', 'living_street']",False,58.28699999999999,1,,30,"LINESTRING (-0.9435098 38.0858739, -0.9434779 38.0857692, -0.9434364 38.0856016, -0.9434325 38.0855903, -0.9434296 38.0855818, -0.9434054 38.0855112, -0.9434015 38.0854872, -0.9433941 38.0854419, -0.9434018 38.0854177, -0.9434157 38.0853991, -0.9434488 38.085392, -0.9434595 38.0853897)",,
208673208,False,Calle Antonio Sequeros,residential,True,59.648,1,,30,"LINESTRING (-0.943585 38.0843128, -0.9435127 38.0848462)",,
