osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,lanes,access,width,tunnel
246163445,,tertiary,50,roundabout,True,False,1.472,"LINESTRING (7.3531623 46.230785, 7.3531442 46.2307893)",,,,,
976966309,Rue des Érables,residential,50,,True,False,29.121,"LINESTRING (7.3530661 46.2306365, 7.3533149 46.2304391)",,,,,
246163445,,tertiary,50,roundabout,True,False,13.607999999999999,"LINESTRING (7.3530661 46.2306365, 7.3531001 46.2306297, 7.3531355 46.2306303, 7.353169 46.2306381, 7.3531977 46.2306524, 7.3532189 46.230672)",,,,,
1030052679,,living_street,,,False,False,5.605,"LINESTRING (7.3639811 46.2307586, 7.3640283 46.2307202)",,,,,
704659915,,living_street,,,False,False,31.685000000000002,"LINESTRING (7.3639811 46.2307586, 7.3640688 46.2308284, 7.3642393 46.2309805)",,,,,
704659915,,living_street,,,False,True,13.669999999999998,"LINESTRING (7.3639811 46.2307586, 7.3639104 46.2306983, 7.3638673 46.2306642)",,,,,
219967671,Avenue des Mayennets,residential,50,,False,False,3.233,"LINESTRING (7.3610863 46.2304257, 7.3610513 46.2304418)",,,,,
219967671,Avenue des Mayennets,residential,50,,False,True,121.549,"LINESTRING (7.3610863 46.2304257, 7.3611042 46.2304041, 7.3611144 46.2303825, 7.3613755 46.2298556, 7.3614002 46.2298145, 7.3615313 46.2295956, 7.3615872 46.2295373, 7.3616977 46.2294235)",,,,,
737684632,,residential,,,False,False,59.93,"LINESTRING (7.3610863 46.2304257, 7.36117 46.2304452, 7.3613194 46.230482, 7.3617886 46.2305922, 7.3618228 46.2306014)",,,,,
704659915,,living_street,,,False,False,12.944,"LINESTRING (7.3642393 46.2309805, 7.3643437 46.2310718)",,,,,
704659915,,living_street,,,False,True,31.685000000000002,"LINESTRING (7.3642393 46.2309805, 7.3640688 46.2308284, 7.3639811 46.2307586)",,,,,
1030052678,,living_street,,,False,True,11.516,"LINESTRING (7.3642393 46.2309805, 7.3641461 46.2310378, 7.3641274 46.2310493)",,,,,
702898908,,living_street,20,,False,True,31.717,"LINESTRING (7.3640283 46.2307202, 7.3642696 46.2304889)",,,,,
1030052679,,living_street,,,False,True,5.605,"LINESTRING (7.3640283 46.2307202, 7.3639811 46.2307586)",,,,,
702898908,,living_street,20,,False,False,48.54800000000001,"LINESTRING (7.3640283 46.2307202, 7.3640314 46.2307339, 7.3640541 46.230756, 7.3640989 46.2307938, 7.3642077 46.2308901, 7.3643101 46.2309945, 7.3643667 46.2310422, 7.3643791 46.2310493, 7.3643901 46.2310496, 7.3643973 46.231047, 7.3644101 46.2310385)",,,,,
"[38659513, 276996017]",Rue du Scex,"['living_street', 'residential']","['20', '30']",,False,True,113.018,"LINESTRING (7.3622447 46.2316446, 7.3622932 46.2316618, 7.36236 46.231678, 7.3625393 46.2317214, 7.3626033 46.2317369, 7.3631896 46.23189, 7.3632939 46.2319172, 7.3634403 46.2319536, 7.3636222 46.2319973)",,2,,,
1008928311,,living_street,20,roundabout,True,False,21.084000000000003,"LINESTRING (7.3622447 46.2316446, 7.3622229 46.231666, 7.3621975 46.2316771, 7.3621682 46.2316819, 7.3621382 46.2316799, 7.3621124 46.2316721, 7.3620911 46.2316593, 7.3620765 46.2316426, 7.3620696 46.2316219, 7.3620729 46.2316008)",,,,,
26410725,Place du Midi,living_street,20,,False,True,105.732,"LINESTRING (7.3620729 46.2316008, 7.3620088 46.2315902, 7.3618866 46.2315612, 7.3617119 46.2315193, 7.3614805 46.2314604, 7.3607807 46.2312776)",,,,,
1008928311,,living_street,20,roundabout,True,False,12.354,"LINESTRING (7.3620729 46.2316008, 7.3620839 46.2315839, 7.3621014 46.2315699, 7.3621239 46.23156, 7.3621497 46.2315549, 7.3621765 46.2315552, 7.362202 46.2315608)",,,,,
"[26410720, 714438059]",Rue de la Dixence,"['living_street', 'residential']","['20', '30']",,False,False,102.88499999999999,"LINESTRING (7.362202 46.2315608, 7.3622268 46.2315243, 7.3623104 46.2314275, 7.3623448 46.231395, 7.3624473 46.2313118, 7.3625943 46.2311985, 7.362732 46.2310982, 7.3627487 46.231086, 7.3628733 46.2310095, 7.3629165 46.2309856, 7.3630494 46.2309136, 7.3630794 46.2309066, 7.3631127 46.2309065)",,2,,,
1008928311,,living_street,20,roundabout,True,False,10.951999999999998,"LINESTRING (7.362202 46.2315608, 7.3622266 46.2315728, 7.3622442 46.2315896, 7.3622532 46.2316095, 7.3622524 46.2316303, 7.3622447 46.2316446)",,,,,
156291707,Rue de la Tour,living_street,20,,False,True,89.491,"LINESTRING (7.3578202 46.2348739, 7.3578502 46.2348111, 7.3582075 46.234115)",,,,,
1030052678,,living_street,,,False,False,11.516,"LINESTRING (7.3641274 46.2310493, 7.3641461 46.2310378, 7.3642393 46.2309805)",,,,,
702898908,,living_street,20,,False,True,48.548,"LINESTRING (7.3644101 46.2310385, 7.3643973 46.231047, 7.3643901 46.2310496, 7.3643791 46.2310493, 7.3643667 46.2310422, 7.3643101 46.2309945, 7.3642077 46.2308901, 7.3640989 46.2307938, 7.3640541 46.230756, 7.3640314 46.2307339, 7.3640283 46.2307202)",,,,,
246163445,,tertiary,50,roundabout,True,False,1.618,"LINESTRING (7.3532189 46.230672, 7.3532271 46.2306854)",,,,,
