osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,bridge,tunnel,access
121843120,Rue du 1er-Mars,living_street,20,True,False,24.618,"LINESTRING (6.8304643 47.1050484, 6.8306452 47.1048644)",,,,,,
1090970816,Rue du 1er-Mars,living_street,,True,False,46.519,"LINESTRING (6.8304643 47.1050484, 6.8309714 47.1052848)",,,,,,
23885423,Rue du Versoix,secondary,50,False,False,4.784,"LINESTRING (6.8309714 47.1052848, 6.8309509 47.1053255)",,,,,,
23885423,Rue du Versoix,secondary,50,False,True,25.386,"LINESTRING (6.8309714 47.1052848, 6.8309897 47.1052482, 6.8310796 47.1050687)",,,,,,
121843120,Rue du 1er-Mars,living_street,20,True,False,22.899,"LINESTRING (6.8302931 47.1052182, 6.8304643 47.1050484)",,,,,,
1090970817,Rue du 1er-Mars,living_street,,False,False,32.371,"LINESTRING (6.8302931 47.1052182, 6.8306403 47.1053882)",,,,,,
1090970817,Rue du 1er-Mars,living_street,,False,True,32.371,"LINESTRING (6.8306403 47.1053882, 6.8302931 47.1052182)",,,,,,
121843120,Rue du 1er-Mars,living_street,20,True,False,23.571,"LINESTRING (6.8301123 47.1053908, 6.8302931 47.1052182)",,,,,,
1090970820,Rue du 1er-Mars,living_street,,False,False,39.98,"LINESTRING (6.8301123 47.1053908, 6.8305481 47.105594)",,,,,,
1090970820,Rue du 1er-Mars,living_street,,False,True,39.98,"LINESTRING (6.8305481 47.105594, 6.8301123 47.1053908)",,,,,,
121843120,Rue du 1er-Mars,living_street,20,True,False,24.261,"LINESTRING (6.8299265 47.1055686, 6.8301123 47.1053908)",,,,,,
1090970824,Rue du 1er-Mars,living_street,,False,False,47.717,"LINESTRING (6.8299265 47.1055686, 6.8300634 47.1056288, 6.8301395 47.1056312, 6.8302206 47.1056689, 6.8302963 47.1057227, 6.8304455 47.1057956)",,,,,,
1090970824,Rue du 1er-Mars,living_street,,False,True,47.717,"LINESTRING (6.8304455 47.1057956, 6.8302963 47.1057227, 6.8302206 47.1056689, 6.8301395 47.1056312, 6.8300634 47.1056288, 6.8299265 47.1055686)",,,,,,
28174675,Rue du Manège,unclassified,,True,False,81.745,"LINESTRING (6.8310595 47.1000852, 6.8312536 47.1001252, 6.8315185 47.1002222, 6.8318639 47.1003819, 6.8319937 47.1004442)",,,,,,
351516336,Rue de la Tranchée,unclassified,,True,False,75.173,"LINESTRING (6.8310595 47.1000852, 6.8312308 47.1000607, 6.8317916 47.1000066, 6.8319628 47.1000114, 6.8320429 47.1000156)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,False,27.658,"LINESTRING (6.8326124 47.105605, 6.8328498 47.1054159)",,,,,,
1112338452,,living_street,,False,False,86.219,"LINESTRING (6.8326124 47.105605, 6.8334761 47.1061106)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,True,29.933,"LINESTRING (6.8326124 47.105605, 6.8323912 47.1057818, 6.8323554 47.1058096)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,False,24.906,"LINESTRING (6.83167 47.1063521, 6.8318911 47.1061862)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,True,2.631,"LINESTRING (6.83167 47.1063521, 6.8316466 47.1063696)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,False,28.26,"LINESTRING (6.8334761 47.1061106, 6.8337236 47.1059203)",,,,,,
1112338452,,living_street,,False,True,86.219,"LINESTRING (6.8334761 47.1061106, 6.8326124 47.105605)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,True,29.83,"LINESTRING (6.8334761 47.1061106, 6.8332495 47.1062841, 6.8332149 47.1063115)",,,,,,
