osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,bridge
723553703,False,,Pasaje Valparaíso,living_street,True,54.588,"LINESTRING (-71.370651 -33.0446437, -71.3706849 -33.0441536)",,,
285358069,False,,Pasaje Soriano,living_street,True,14.487,"LINESTRING (-71.3718978 -33.0443252, -71.3719034 -33.044195)",,,
174190736,False,2,Madrid,tertiary,False,85.29,"LINESTRING (-71.3711524 -33.0403236, -71.3702566 -33.0404799)",,,
174190736,False,2,Madrid,tertiary,True,51.737,"LINESTRING (-71.3711524 -33.0403236, -71.3716958 -33.0402288)",,,
808156886,False,,Pasaje Madrid,living_street,True,62.633,"LINESTRING (-71.3711524 -33.0403236, -71.3712832 -33.0408761)",,,
808156886,False,,Pasaje Madrid,living_street,False,62.633,"LINESTRING (-71.3712832 -33.0408761, -71.3711524 -33.0403236)",,,
675119596,False,4,Avenida Valparaíso,primary,False,20.355,"LINESTRING (-71.3721216 -33.0442025, -71.3719034 -33.044195)",50,yes,
1006834360,False,,Pasaje Particular Rosaio,living_street,False,60.041,"LINESTRING (-71.3721216 -33.0442025, -71.3721121 -33.0447424)",,,
675119596,False,4,Avenida Valparaíso,primary,True,24.244999999999997,"LINESTRING (-71.3721216 -33.0442025, -71.3721659 -33.044204, -71.3722629 -33.0442073, -71.3722904 -33.0442082, -71.3723815 -33.0442113)",50,yes,
1006834360,False,,Pasaje Particular Rosaio,living_street,True,60.041,"LINESTRING (-71.3721121 -33.0447424, -71.3721216 -33.0442025)",,,
