osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name,junction
1218896423,True,,,residential,,False,16.276,"LINESTRING (-5.3874119 36.2129569, -5.387388 36.212984, -5.3873588 36.2130017, -5.3873284 36.2130143, -5.3872612 36.2130286)",,Calle Poeta Antonio Machado,
1240187126,True,,,residential,,False,8.475,"LINESTRING (-5.3874119 36.2129569, -5.3874181 36.2129746, -5.3874303 36.2129869, -5.3874511 36.2129996, -5.387476 36.2130058)",,,roundabout
1240187110,True,,,residential,,False,29.737,"LINESTRING (-5.3893764 36.2102538, -5.3893556 36.2099869)",,Avenida de Gibraltar,
1237375411,True,,,busway,,False,30.526,"LINESTRING (-5.3893764 36.2102538, -5.3893903 36.2102309, -5.3893974 36.2102052, -5.389385 36.2100618, -5.3893726 36.2100175, -5.3893556 36.2099869)",,Parada de Bus,
1237375414,True,,,residential,,False,14.394,"LINESTRING (-5.3893556 36.2099869, -5.3893539 36.2099655, -5.3893457 36.2099305, -5.3893261 36.2099125, -5.3893184 36.2099054, -5.3892754 36.2098876)",,Avenida de Gibraltar,
177381571,True,,,residential,,False,17.466,"LINESTRING (-5.3866266 36.2086011, -5.3865808 36.2085522, -5.3865434 36.208513, -5.3865106 36.208475)",,Calle Velázquez,
"[31361244, 945986495]",True,1,N-340a,motorway_link,60,False,35.122,"LINESTRING (-5.3829135 36.2074297, -5.3830923 36.2073427, -5.3832494 36.2072675)",,,
1245368624,True,,,residential,,False,29.382999999999996,"LINESTRING (-5.3829135 36.2074297, -5.3829334 36.207447, -5.3829456 36.2074655, -5.3829472 36.2075003, -5.3829379 36.2075302, -5.3829025 36.2075836, -5.3828347 36.2076594)",,,
945986495,True,1,,motorway_link,60,False,168.914,"LINESTRING (-5.3832494 36.2072675, -5.3834826 36.2071558, -5.3837814 36.2070131, -5.3840115 36.2069421, -5.3842071 36.2069047, -5.3843753 36.2068902, -5.3845364 36.2069003, -5.384894 36.2069868, -5.3850042 36.2069674)",,,
1245368623,True,,,residential,,False,57.873000000000005,"LINESTRING (-5.3828347 36.2076594, -5.3828732 36.2076346, -5.3830627 36.2074891, -5.3832013 36.2073499, -5.3832494 36.2072675)",,,
1245368625,False,,,residential,,False,156.514,"LINESTRING (-5.3828347 36.2076594, -5.3826667 36.2078179, -5.3823474 36.2081514, -5.3820438 36.208453, -5.3818792 36.2086301, -5.381789 36.2087272, -5.3817571 36.2087657)",,,
1245368625,False,,,residential,,True,156.51399999999998,"LINESTRING (-5.3817571 36.2087657, -5.381789 36.2087272, -5.3818792 36.2086301, -5.3820438 36.208453, -5.3823474 36.2081514, -5.3826667 36.2078179, -5.3828347 36.2076594)",,,
177381570,True,,,residential,,False,32.119,"LINESTRING (-5.3826616 36.2097224, -5.3826297 36.2100101)",,Calle Herrería,
"[1268689808, 1268689809]",True,,,residential,,False,97.427,"LINESTRING (-5.3826616 36.2097224, -5.3825025 36.209715, -5.382292 36.2097051, -5.3821951 36.2097006, -5.3821776 36.209693, -5.3821613 36.2096798, -5.3821472 36.2096487, -5.3821379 36.2096111, -5.3821731 36.2092191)",,"['Plaza del Cuadro', 'Calle San Miguel Arcángel']",
1268689810,True,,,residential,,False,28.509,"LINESTRING (-5.3821731 36.2092191, -5.3824253 36.209242, -5.3824886 36.2092494)",,,
"[1268689812, 1268689813]",False,,,residential,,False,119.20600000000002,"LINESTRING (-5.3821731 36.2092191, -5.3819567 36.2092007, -5.3818937 36.209205, -5.3818333 36.2092299, -5.3817636 36.2092916, -5.3817435 36.2093305, -5.3817341 36.2093771, -5.3817287 36.2094734, -5.3817314 36.2096465, -5.3817475 36.2098088, -5.3817582 36.2098553, -5.3817837 36.2099105, -5.3817891 36.2099376, -5.3817877 36.2099895)",,Calle Huerto del Cura,
177381574,True,,,residential,,False,41.08,"LINESTRING (-5.3824886 36.2092494, -5.3824879 36.2094252, -5.3825207 36.209468, -5.3825905 36.2095133, -5.3826636 36.2095529)",,Calle Constitución,
"[1268689812, 1268689813]",False,,,residential,,True,119.20599999999999,"LINESTRING (-5.3817877 36.2099895, -5.3817891 36.2099376, -5.3817837 36.2099105, -5.3817582 36.2098553, -5.3817475 36.2098088, -5.3817314 36.2096465, -5.3817287 36.2094734, -5.3817341 36.2093771, -5.3817435 36.2093305, -5.3817636 36.2092916, -5.3818333 36.2092299, -5.3818937 36.209205, -5.3819567 36.2092007, -5.3821731 36.2092191)",,Calle Huerto del Cura,
