osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,junction
690716931,,,Via Marcisi,residential,False,True,157.72400000000002,"LINESTRING (15.9628257 41.7069725, 15.9631332 41.7069646, 15.9634354 41.706965, 15.9639297 41.7069667, 15.9642886 41.7069888, 15.9644706 41.7069949, 15.9647231 41.7070115)",,
690713670,,,Via Marcisi,residential,False,True,263.575,"LINESTRING (15.9634512 41.7073794, 15.9631662 41.7075393, 15.9626686 41.7075634, 15.9625284 41.7076888, 15.9623759 41.7077336, 15.9619061 41.7076393, 15.9619538 41.7074197, 15.9620878 41.7072265, 15.9622481 41.7071367, 15.9625408 41.7070585, 15.9628258 41.7070171, 15.9628257 41.7069725)",,
92022415,,,Via A. Lombardi,residential,False,True,80.797,"LINESTRING (15.9656964 41.7070136, 15.9647231 41.7070115)",,
690715212,,,,residential,False,False,27.632,"LINESTRING (15.9656964 41.7070136, 15.9656977 41.7067651)",,
92022415,,,Via A. Lombardi,residential,False,False,72.567,"LINESTRING (15.9656964 41.7070136, 15.9662318 41.7070163, 15.9662318 41.7067634)",,
690715212,,,,residential,False,True,27.632,"LINESTRING (15.9656977 41.7067651, 15.9656964 41.7070136)",,
690716005,,,Via L. Zuppetta,residential,True,False,3.487,"LINESTRING (15.9656977 41.7067651, 15.9656557 41.7067646)",,
29427725,,,Via Maggiore Toselli,residential,False,True,12.454,"LINESTRING (15.9660867 41.7064696, 15.9660868 41.7063576)",,
29427725,,,Via Maggiore Toselli,residential,False,False,18.331,"LINESTRING (15.9660867 41.7064696, 15.9660889 41.7065753, 15.9660861 41.7066344)",,
690715688,,,Via Massimo D'Azeglio,residential,False,False,50.62,"LINESTRING (15.9660867 41.7064696, 15.9662964 41.7064636, 15.9663133 41.7067619)",,
29895982,,,Via L. Zuppetta,residential,False,True,13.631,"LINESTRING (15.9660676 41.7067632, 15.9662318 41.7067634)",,
690716005,,,Via L. Zuppetta,residential,True,False,15.547,"LINESTRING (15.9660676 41.7067632, 15.9658804 41.7067673)",,
29895982,,,Via L. Zuppetta,residential,False,False,24.954,"LINESTRING (15.9666139 41.7067613, 15.9663133 41.7067619)",,
29895982,,,Via L. Zuppetta,residential,False,True,166.449,"LINESTRING (15.9666139 41.7067613, 15.9667814 41.7067609, 15.9672633 41.7067597, 15.9682928 41.7067675, 15.9685022 41.7067691, 15.9686189 41.7067685)",,
90848760,,,,residential,False,False,40.833,"LINESTRING (15.9666139 41.7067613, 15.9666272 41.7067054, 15.9667003 41.7066735, 15.9667733 41.7066338, 15.966776 41.706454)",,
90848760,,,,residential,False,True,40.833,"LINESTRING (15.966776 41.706454, 15.9667733 41.7066338, 15.9667003 41.7066735, 15.9666272 41.7067054, 15.9666139 41.7067613)",,
691226097,,,,residential,False,True,29.614,"LINESTRING (15.9621002 41.7068747, 15.9617755 41.7067644)",,
29427892,,,Via Col. Michele Adabbo,residential,False,True,17.276,"LINESTRING (15.965231 41.7058249, 15.9652372 41.7059802)",,
29883431,,,Via Mahatma Gandhi,residential,False,False,47.631,"LINESTRING (15.9673766 41.7041647, 15.9668103 41.7042335)",,
29883431,,,Via Mahatma Gandhi,residential,False,True,35.893,"LINESTRING (15.9673766 41.7041647, 15.9674495 41.7041549, 15.967806 41.7041282)",,
"[692738619, 692737316]",,,,unclassified,False,False,106.61999999999999,"LINESTRING (15.9673766 41.7041647, 15.9673343 41.7041391, 15.9668041 41.704164, 15.9667147 41.7041682, 15.9665765 41.7041582, 15.9666597 41.7041133, 15.9670166 41.7040478)",,
692736539,,,,unclassified,False,True,39.222,"LINESTRING (15.9664451 41.7043754, 15.9664304 41.7043254, 15.9667066 41.7042803, 15.9668103 41.7042335)",,
692737412,,,,unclassified,False,True,27.116,"LINESTRING (15.9655519 41.7041542, 15.9654017 41.7041542, 15.9652958 41.7041171, 15.965292 41.7040728)",,
692737752,,,,unclassified,False,True,6.709,"LINESTRING (15.9654902 41.7037747, 15.9654733 41.7037157)",,
692737752,,,,unclassified,False,False,42.84100000000001,"LINESTRING (15.9654902 41.7037747, 15.9655379 41.7038047, 15.965674 41.7037977, 15.9657397 41.7037833, 15.9658792 41.7037527, 15.9659811 41.7037396)",,
692737755,,,,unclassified,False,False,44.262,"LINESTRING (15.9654902 41.7037747, 15.9656579 41.7037607, 15.9658845 41.7037036, 15.9660093 41.7036956)",,
692737752,,,,unclassified,False,True,42.840999999999994,"LINESTRING (15.9659811 41.7037396, 15.9658792 41.7037527, 15.9657397 41.7037833, 15.965674 41.7037977, 15.9655379 41.7038047, 15.9654902 41.7037747)",,
692737755,,,,unclassified,False,True,44.262,"LINESTRING (15.9660093 41.7036956, 15.9658845 41.7037036, 15.9656579 41.7037607, 15.9654902 41.7037747)",,
"[692738619, 692737316]",,,,unclassified,False,True,106.61999999999999,"LINESTRING (15.9670166 41.7040478, 15.9666597 41.7041133, 15.9665765 41.7041582, 15.9667147 41.7041682, 15.9668041 41.704164, 15.9673343 41.7041391, 15.9673766 41.7041647)",,
