osmid,oneway,name,highway,maxspeed,access,reversed,length,geometry,lanes,ref,bridge,tunnel,junction
325447404,False,Place du Général de Gaulle,residential,30,yes,True,158.10399999999998,"LINESTRING (2.3812856 51.0365502, 2.381266 51.0364979, 2.3812564 51.0364814, 2.381231 51.0364446, 2.3811994 51.0364101, 2.3810137 51.0362037, 2.3809681 51.0361529, 2.380946 51.0361268, 2.3809306 51.0361074, 2.3809176 51.0360883, 2.3808977 51.0360568, 2.3808768 51.0360139, 2.3808615 51.0359775, 2.3808494 51.0359421, 2.3808411 51.0359102, 2.3808328 51.0358783, 2.3808274 51.0358431, 2.3808155 51.0357619, 2.3808043 51.0356978, 2.3807923 51.0356163, 2.3807874 51.0355589, 2.3807423 51.03525, 2.3807342 51.0351953)",,,,,
589169724,False,Rue Emmery,residential,30,yes,True,3.144,"LINESTRING (2.3836 51.0373722, 2.3835551 51.0373738)",,,,,
72300821,True,Rue du Nouvel Arsenal,residential,30,yes,False,149.435,"LINESTRING (2.3836 51.0373722, 2.3836915 51.0373699, 2.3839969 51.0373647, 2.3840801 51.0373622, 2.384119 51.0373572, 2.384151 51.0373472, 2.3841731 51.0373364, 2.3841888 51.0373192, 2.3841979 51.0372983, 2.3841974 51.0372801, 2.3838836 51.0364417, 2.3838633 51.0363874)",,,,,
"[167511774, 1095279478]",False,Rue de l'Est,residential,30,yes,True,107.832,"LINESTRING (2.3836 51.0373722, 2.3835817 51.0373187, 2.383247 51.0364282)",,,,,
72300657,True,Rue Saint-Gilles,residential,30,yes,False,10.399999999999999,"LINESTRING (2.3842322 51.0350125, 2.3842625 51.035011, 2.3842873 51.035011, 2.3843159 51.0350121, 2.384338 51.0350147, 2.3843591 51.0350199, 2.3843762 51.0350261)",,,,,
316348908,True,Rue du Président Poincaré,residential,30,yes,False,29.049999999999997,"LINESTRING (2.3842322 51.0350125, 2.384247 51.0349983, 2.3842623 51.0349785, 2.3842789 51.0349465, 2.3842868 51.0349246, 2.3842915 51.0349049, 2.3843021 51.0348567, 2.3843077 51.0348311, 2.38432 51.0347598)",,,,,
316348895,False,Place Calonne,residential,30,yes,True,12.813,"LINESTRING (2.3838202 51.0362754, 2.3838633 51.0363874)",,,,,
316348895,False,Place Calonne,residential,30,yes,False,113.46500000000002,"LINESTRING (2.3838202 51.0362754, 2.3835423 51.0355548, 2.3834556 51.0353275, 2.3834513 51.0353165, 2.3834387 51.0352836)",,,,,
1095468726,True,Rue Jean Delvallez,secondary,,,False,12.19,"LINESTRING (2.3717523 51.0319733, 2.3719264 51.0319788)",,,,,
557132554,True,Route de l'Écluse de Bergues,secondary,50,yes,False,88.61,"LINESTRING (2.3717523 51.0319733, 2.3717903 51.0318309, 2.3719581 51.031187)",2,,,,
180313987,True,Route de l'Écluse de Bergues,secondary,30,yes,False,4.655,"LINESTRING (2.3719264 51.0319788, 2.3719155 51.0320201)",,D 916,,,
1095468737,True,Boulevard Alexandre III,residential,30,yes,False,79.831,"LINESTRING (2.3719264 51.0319788, 2.3719545 51.0319808, 2.3719834 51.0319816, 2.3720578 51.0319888, 2.3720833 51.0319918, 2.3721093 51.0319946, 2.3721524 51.032002, 2.3730111 51.0321954)",1,,,,
