osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,ref,maxspeed,bridge,tunnel
189336066,,residential,False,False,52.569,,"LINESTRING (0.0937047 35.9323829, 0.0936265 35.9328514)",,,,,
189335869,Rue du 17 Octobre 1961,primary,True,False,294.524,,"LINESTRING (0.0953203 35.9329483, 0.0952186 35.9328233, 0.0951435 35.9327343, 0.0947814 35.932339, 0.094606 35.93219, 0.0943445 35.9320501, 0.0940316 35.9319518, 0.0937234 35.9319102, 0.0933031 35.9319102, 0.0929201 35.9319253, 0.0925945 35.9319367)",2,RN 17,40,,
189335912,,residential,False,True,111.709,,"LINESTRING (0.0953203 35.9329483, 0.0951033 35.9329732, 0.094768 35.9329428, 0.0944114 35.9329126, 0.0940867 35.9328928)",,,,,
189336068,,residential,False,False,15.739,,"LINESTRING (0.089429 35.9290106, 0.089319 35.9289006)",,,,,
189336068,,residential,False,True,17.118,,"LINESTRING (0.089429 35.9290106, 0.0895487 35.9291302)",,,,,
384140460,,residential,False,False,32.141,,"LINESTRING (0.089429 35.9290106, 0.0897041 35.9288264)",,,,,
189336093,,residential,False,False,51.583,,"LINESTRING (0.0897041 35.9288264, 0.089346 35.9284643)",,,,,
189336093,,residential,False,True,52.055,,"LINESTRING (0.0897041 35.9288264, 0.0900655 35.9291918)",,,,,
384140460,,residential,False,False,31.519,,"LINESTRING (0.0897041 35.9288264, 0.089989 35.9286617)",,,,,
384140460,,residential,False,True,32.141,,"LINESTRING (0.0897041 35.9288264, 0.089429 35.9290106)",,,,,
189336089,,residential,False,False,50.143,,"LINESTRING (0.089989 35.9286617, 0.0903652 35.9289942)",,,,,
189336089,,residential,False,True,40.151,,"LINESTRING (0.089989 35.9286617, 0.0897108 35.9283795)",,,,,
384140460,,residential,False,True,31.519,,"LINESTRING (0.089989 35.9286617, 0.0897041 35.9288264)",,,,,
498052539,,residential,False,False,34.554,,"LINESTRING (0.0890679 35.9328595, 0.0894511 35.9328767)",,,,,
189335885,Rue Benslimane Charef,residential,False,True,47.75,,"LINESTRING (0.0890679 35.9328595, 0.0891639 35.9326633, 0.0892531 35.9324572)",,,,,
498052539,,residential,False,True,34.554,,"LINESTRING (0.0894511 35.9328767, 0.0890679 35.9328595)",,,,,
537472988,Rue Bensalem Amar,residential,False,True,46.631,,"LINESTRING (0.0894511 35.9328767, 0.0894693 35.9324576)",,,,,
189197325,Rue Behlil Belouai,residential,False,False,54.136,,"LINESTRING (0.0923038 35.9288123, 0.0923783 35.9283292)",,,,,
189197325,Rue Behlil Belouai,residential,False,True,32.381,,"LINESTRING (0.0923038 35.9288123, 0.0922311 35.9290975)",,,,,
498052611,,residential,False,False,75.396,,"LINESTRING (0.0923038 35.9288123, 0.0918956 35.9285936, 0.0916055 35.9284381)",,,,,
189197423,,residential,False,False,70.629,,"LINESTRING (0.0916055 35.9284381, 0.0923783 35.9283292)",,,,,
189197423,,residential,False,True,14.816,,"LINESTRING (0.0916055 35.9284381, 0.0914438 35.9284628)",,,,,
498052611,,residential,False,True,75.396,,"LINESTRING (0.0916055 35.9284381, 0.0918956 35.9285936, 0.0923038 35.9288123)",,,,,
501166149,,residential,False,False,23.44,,"LINESTRING (0.0910497 35.9317968, 0.0909436 35.9319893)",,,,,
189335899,Rue Kerbadi Mansour,residential,False,False,5.337,,"LINESTRING (0.0894693 35.9324576, 0.0895254 35.9324421)",,,,,
189335899,Rue Kerbadi Mansour,residential,False,True,19.466,,"LINESTRING (0.0894693 35.9324576, 0.0892531 35.9324572)",,,,,
537472988,Rue Bensalem Amar,residential,False,False,46.631,,"LINESTRING (0.0894693 35.9324576, 0.0894511 35.9328767)",,,,,
189197414,,residential,False,True,91.062,,"LINESTRING (0.0927429 35.9251176, 0.0927671 35.9253705, 0.092794 35.9253958, 0.0933731 35.9256468)",,,,,
189197451,,residential,False,False,18.999,,"LINESTRING (0.0903039 35.9278526, 0.090318 35.9278571, 0.0905132 35.9278443)",,,,,
909802596,,residential,False,False,331.848,,"LINESTRING (0.0903039 35.9278526, 0.090293 35.9278415, 0.0898572 35.9270326, 0.0882332 35.9254112)",,,,,
1265224774,,residential,False,False,97.44800000000001,,"LINESTRING (0.0903039 35.9278526, 0.0905125 35.9281631, 0.0906513 35.928288, 0.0910389 35.9284536)",,,,,
189197425,,residential,False,False,15.432,,"LINESTRING (0.0882332 35.9254112, 0.088239 35.9252725)",,,,,
909802596,,residential,False,False,75.488,,"LINESTRING (0.0882332 35.9254112, 0.0877035 35.924885)",,,,,
909802596,,residential,False,True,331.848,,"LINESTRING (0.0882332 35.9254112, 0.0898572 35.9270326, 0.090293 35.9278415, 0.0903039 35.9278526)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,False,27.775,,"LINESTRING (0.0851336 35.9274345, 0.0853829 35.9272874)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,True,6.453,,"LINESTRING (0.0851336 35.9274345, 0.0850757 35.9274687)",,,,,
1036996735,,residential,False,True,105.444,,"LINESTRING (0.0851336 35.9274345, 0.0846455 35.9268938, 0.0846428 35.9268742, 0.0846513 35.9268584, 0.0848929 35.9267167)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,19.967,,"LINESTRING (0.0848929 35.9267167, 0.0847675 35.9265686)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,77.29,,"LINESTRING (0.0848929 35.9267167, 0.0853829 35.9272874)",,,,,
1036996735,,residential,False,False,105.444,,"LINESTRING (0.0848929 35.9267167, 0.0846513 35.9268584, 0.0846428 35.9268742, 0.0846455 35.9268938, 0.0851336 35.9274345)",,,,,
189336073,,residential,False,False,27.252,,"LINESTRING (0.0887299 35.9288477, 0.0889704 35.9286989)",,,,,
189336073,,residential,False,True,22.086,,"LINESTRING (0.0887299 35.9288477, 0.088535 35.9289683)",,,,,
1130543594,,residential,False,True,36.371,,"LINESTRING (0.0887299 35.9288477, 0.0889895 35.9290983)",,,,,
189335958,,residential,False,False,36.925,,"LINESTRING (0.0889895 35.9290983, 0.089319 35.9289006)",,,,,
189335958,,residential,False,True,23.729,,"LINESTRING (0.0889895 35.9290983, 0.0887778 35.9292254)",,,,,
1130543594,,residential,False,False,36.371,,"LINESTRING (0.0889895 35.9290983, 0.0887299 35.9288477)",,,,,
1130543594,,residential,False,True,36.533,,"LINESTRING (0.0889895 35.9290983, 0.0892494 35.9293506)",,,,,
189335939,,residential,False,False,36.426,,"LINESTRING (0.0892494 35.9293506, 0.0895487 35.9291302)",,,,,
189335939,,residential,False,True,25.555,,"LINESTRING (0.0892494 35.9293506, 0.0890394 35.9295052)",,,,,
1130543594,,residential,False,False,36.533,,"LINESTRING (0.0892494 35.9293506, 0.0889895 35.9290983)",,,,,
1130543594,,residential,False,True,33.351,,"LINESTRING (0.0892494 35.9293506, 0.0895013 35.9295705)",,,,,
189336100,,residential,False,False,34.191,,"LINESTRING (0.0895013 35.9295705, 0.089783 35.9293643)",,,,,
189336100,,residential,False,True,25.812,,"LINESTRING (0.0895013 35.9295705, 0.0892869 35.9297246)",,,,,
1130543594,,residential,False,False,33.351,,"LINESTRING (0.0895013 35.9295705, 0.0892494 35.9293506)",,,,,
189197448,,residential,False,False,30.596,,"LINESTRING (0.0932395 35.9291615, 0.0934867 35.9289727)",,,,,
189197448,,residential,False,True,35.158,,"LINESTRING (0.0932395 35.9291615, 0.0929555 35.9293785)",,,,,
1193504311,,residential,False,True,34.004,,"LINESTRING (0.0932395 35.9291615, 0.0929777 35.9289411)",,,,,
189197356,Rue Kerbiche Duar,residential,False,True,29.065,,"LINESTRING (0.0929777 35.9289411, 0.0931966 35.928749)",,,,,
1193504311,,residential,False,False,34.004,,"LINESTRING (0.0929777 35.9289411, 0.0932395 35.9291615)",,,,,
189197356,Rue Kerbiche Duar,residential,False,False,56.211,,"LINESTRING (0.0929777 35.9289411, 0.092879 35.9290277, 0.0924432 35.9291882)",,,,,
170960298,Rue Khettab Abdelkader,secondary,False,False,20.283,,"LINESTRING (0.09283 35.930642, 0.0926048 35.9306373)",,,,,
170960298,Rue Khettab Abdelkader,secondary,False,True,211.404,,"LINESTRING (0.09283 35.930642, 0.0931405 35.9306484, 0.0931898 35.9306505, 0.0937316 35.9306655, 0.0949064 35.9307378, 0.0951726 35.9307605)",,,,,
170960298,Rue Khettab Abdelkader,secondary,False,True,20.283,,"LINESTRING (0.0926048 35.9306373, 0.09283 35.930642)",,,,,
317527635,Rue Khettab Abdelkader,secondary,True,False,34.888999999999996,,"LINESTRING (0.0926048 35.9306373, 0.0924185 35.9306343, 0.0922175 35.9306277)",,,,,
313164045,نهج بن يحيى بلقاسم,primary,False,True,29.821,,"LINESTRING (0.0925413 35.9299926, 0.0923051 35.9301806)",,RN 23,,,
313164045,نهج بن يحيى بلقاسم,primary,False,False,85.118,,"LINESTRING (0.0925413 35.9299926, 0.0925643 35.9299743, 0.092836 35.9297645, 0.0928631 35.9297474, 0.0929399 35.9296919, 0.0930026 35.9296466, 0.093035 35.9296232, 0.0930922 35.9295819, 0.0932387 35.9294761)",,RN 23,,,
1209291030,,unclassified,True,False,26.243000000000002,,"LINESTRING (0.0925413 35.9299926, 0.0925201 35.9300788, 0.0925148 35.9301292, 0.0925087 35.9301814, 0.0925081 35.9302265)",,,,,
189336118,,unclassified,True,False,35.814,,"LINESTRING (0.0925081 35.9302265, 0.0926147 35.9304543, 0.092649 35.9305277)",,,,,
189197462,,residential,False,False,81.251,,"LINESTRING (0.091072 35.9283287, 0.0907143 35.9282297, 0.0906682 35.9281855, 0.0906218 35.9281356, 0.0905132 35.9278443)",,,,,
189197477,,residential,True,False,5.172000000000001,roundabout,"LINESTRING (0.091072 35.9283287, 0.0910733 35.9283267, 0.0911104 35.9282942)",,,,,
189197477,,residential,True,False,14.54,roundabout,"LINESTRING (0.0910389 35.9284536, 0.0910389 35.9284535, 0.0910362 35.9284093, 0.091048 35.928366, 0.091072 35.9283287)",,,,,
1265224774,,residential,False,True,97.44800000000001,,"LINESTRING (0.0910389 35.9284536, 0.0906513 35.928288, 0.0905125 35.9281631, 0.0903039 35.9278526)",,,,,
