osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,width,bridge
769080173,,residential,30,,False,False,34.785000000000004,"LINESTRING (-1.4951132 47.2932104, -1.4950901 47.2932373, -1.4948554 47.2934697)",,Rue André Le Nôtre,,
25653336,2,secondary,50,,False,False,3.654,"LINESTRING (-1.495035 47.293036, -1.4949879 47.2930437)",M 37,Rue Marie Curie,,
25653336,2,secondary,50,,False,True,10.209,"LINESTRING (-1.495035 47.293036, -1.4951666 47.2930145)",M 37,Rue Marie Curie,,
769080171,,residential,30,,True,False,20.645,"LINESTRING (-1.495035 47.293036, -1.495076 47.2930827, -1.4950942 47.293115, -1.4951056 47.2931423, -1.4951062 47.2931659, -1.4951132 47.2932104)",,Rue André Le Nôtre,,
25653336,2,secondary,50,,False,False,20.067,"LINESTRING (-1.4954252 47.292972, -1.4951666 47.2930145)",M 37,Rue Marie Curie,,
"[25653336, 943175672]",2,secondary,50,,False,True,50.855000000000004,"LINESTRING (-1.4954252 47.292972, -1.4959659 47.2928878, -1.4960812 47.2928664)",M 37,Rue Marie Curie,,
38957185,,residential,30,,True,False,14.790000000000001,"LINESTRING (-1.4951874 47.2931459, -1.4951887 47.2930995, -1.495182 47.2930531, -1.4951666 47.2930145)",,Rue André Le Nôtre,,
769080172,,residential,30,,True,False,26.438000000000002,"LINESTRING (-1.4951874 47.2931459, -1.4952356 47.2931004, -1.4953429 47.2930263, -1.4954252 47.292972)",,Rue André Le Nôtre,,
769080173,,residential,30,,False,False,8.691,"LINESTRING (-1.4948554 47.2934697, -1.4947914 47.2935347)",,Rue André Le Nôtre,,
769080173,,residential,30,,False,True,34.785000000000004,"LINESTRING (-1.4948554 47.2934697, -1.4950901 47.2932373, -1.4951132 47.2932104)",,Rue André Le Nôtre,,
38957203,,residential,30,,True,False,72.187,"LINESTRING (-1.494957 47.2936525, -1.4949909 47.2936471, -1.4950838 47.2936682, -1.4957499 47.2939409, -1.4957896 47.2939571)",,Rue François Mansart,,
769080174,,residential,30,,True,False,22.462,"LINESTRING (-1.494957 47.2936525, -1.4949514 47.2935992, -1.4949048 47.2935027, -1.4948554 47.2934697)",,Rue André Le Nôtre,,
300658273,,tertiary,30,,False,False,40.999,"LINESTRING (-1.4899876 47.2993032, -1.4896795 47.299607)",,Rue François-René de Chateaubriand,,
856784600,,residential,,,False,False,48.696,"LINESTRING (-1.4899876 47.2993032, -1.4905326 47.2995381)",,Rue François-René de Chateaubriand,,
"[123268560, 300658273]",,tertiary,30,,False,True,94.98299999999999,"LINESTRING (-1.4899876 47.2993032, -1.4901938 47.2990998, -1.4903185 47.2989752, -1.4903624 47.2989333, -1.4904224 47.2988734, -1.4905445 47.2987424, -1.4906258 47.2986878, -1.4907436 47.298627)",,Rue François-René de Chateaubriand,,
856784600,,residential,,,False,True,48.696,"LINESTRING (-1.4905326 47.2995381, -1.4899876 47.2993032)",,Rue François-René de Chateaubriand,,
860582233,,residential,,,False,True,20.473,"LINESTRING (-1.4963333 47.2967833, -1.4966046 47.2967901)",,,,
"[893381395, 167906102]",,residential,,,False,"[False, True]",162.51999999999998,"LINESTRING (-1.4983262 47.293085, -1.4981962 47.2934488, -1.4985696 47.2935489, -1.4986427 47.2935816, -1.4988506 47.2937517, -1.4989298 47.2937833, -1.4987366 47.2938675, -1.4985923 47.293926, -1.4984824 47.293947, -1.4983055 47.2939118)",,Rue des Mûriers Fleuris,,
38108746,,residential,,,False,False,186.701,"LINESTRING (-1.4882743 47.2987669, -1.488177 47.2988027, -1.4879903 47.2988757, -1.4877583 47.2989668, -1.4874163 47.2990975, -1.4872501 47.2991796, -1.4870093 47.2993304, -1.4868502 47.29943, -1.4867149 47.2995173, -1.4866055 47.2996117, -1.4865607 47.2996837, -1.4865272 47.2997501, -1.4865091 47.2998238, -1.4865021 47.2998549)",,Rue de la Marquise de Sévigné,,
1091041302,,tertiary,,roundabout,True,False,9.653,"LINESTRING (-1.4882743 47.2987669, -1.4882902 47.2987805, -1.4883117 47.2987899, -1.4883365 47.2987942, -1.4883621 47.2987928, -1.4883856 47.298786)",,,,
"[204544840, 204544839]",2,tertiary,30,,False,False,88.783,"LINESTRING (-1.4883856 47.298786, -1.4884299 47.2988306, -1.4884561 47.2988672, -1.4888955 47.299505)",,Rue du Marquis de Maubreuil,,
1091041302,,tertiary,,roundabout,True,False,8.791,"LINESTRING (-1.4883856 47.298786, -1.4884032 47.2987756, -1.4884156 47.2987622, -1.4884216 47.298747, -1.4884208 47.2987312, -1.4884132 47.2987162)",,,,
893055042,,residential,30,,False,True,102.484,"LINESTRING (-1.4884132 47.2987162, -1.488536 47.2986718, -1.4886463 47.2986319, -1.4890926 47.2984481, -1.4892892 47.2983744, -1.4894436 47.2983165, -1.4895442 47.2982673, -1.4895828 47.2982484)",,Rue de la Marquise de Sévigné,,
1091041302,,tertiary,,roundabout,True,False,9.619,"LINESTRING (-1.4884132 47.2987162, -1.488398 47.2987024, -1.488377 47.2986925, -1.4883525 47.2986877, -1.488327 47.2986885, -1.4883032 47.2986948)",,,,
483167094,,tertiary,30,,False,True,105.71600000000001,"LINESTRING (-1.4883032 47.2986948, -1.4882461 47.2986248, -1.4879964 47.2983195, -1.4877002 47.2979331, -1.4876416 47.2978567)",,Rue du Marquis de Maubreuil,,
1091041302,,tertiary,,roundabout,True,False,9.162,"LINESTRING (-1.4883032 47.2986948, -1.4882844 47.2987052, -1.4882712 47.2987191, -1.4882648 47.298735, -1.4882659 47.2987514, -1.4882743 47.2987669)",,,,
300658273,,tertiary,30,,False,True,39.072,"LINESTRING (-1.489343 47.2998683, -1.4893743 47.2998574, -1.4894655 47.2998103, -1.4896795 47.299607)",,Rue François-René de Chateaubriand,,
1184171825,,tertiary,30,roundabout,True,False,6.167,"LINESTRING (-1.489343 47.2998683, -1.4893285 47.2998527, -1.4893074 47.299841, -1.4892818 47.2998345)",,Rue François-René de Chateaubriand,,
1184171827,,tertiary,30,roundabout,True,False,7.638,"LINESTRING (-1.4891842 47.2998769, -1.4891821 47.2998941, -1.4891876 47.2999108, -1.4892002 47.2999257, -1.4892188 47.2999373)",,Rue François-René de Chateaubriand,,
48123605,1,tertiary,30,,True,False,51.160000000000004,"LINESTRING (-1.4892188 47.2999373, -1.4892104 47.2999661, -1.4891981 47.2999992, -1.4891812 47.3000252, -1.4891182 47.3000966, -1.488964 47.3002612, -1.4889103 47.3003126, -1.4888808 47.3003307)",,Rue François-René de Chateaubriand,,
1184171828,,tertiary,30,roundabout,True,False,6.529,"LINESTRING (-1.4892188 47.2999373, -1.4892452 47.2999453, -1.4892739 47.2999468, -1.4893017 47.2999415)",,Rue François-René de Chateaubriand,,
"[1184171829, 1091041303]",,tertiary,30,roundabout,True,False,9.581,"LINESTRING (-1.4893017 47.2999415, -1.4893227 47.2999319, -1.4893385 47.2999183, -1.4893476 47.2999022, -1.4893491 47.299885, -1.489343 47.2998683)",,Rue François-René de Chateaubriand,,
