osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access
10226089,True,3,,St. Pöltener Straße,tertiary,,False,42.266,"LINESTRING (10.15592 48.6740739, 10.155707 48.6741108, 10.1555641 48.6741289, 10.1555085 48.674135, 10.1553573 48.6741527)",,
"[826915258, 826915259, 410102719]",False,"['4', '3']",,St. Pöltener Straße,tertiary,50,False,46.143,"LINESTRING (10.15592 48.6740739, 10.1560793 48.6740668, 10.1561613 48.6740648, 10.1562486 48.6740632, 10.1565465 48.6740436)",,
962571006,True,2,L 1164,St. Pöltener Straße,secondary,50,False,50.68900000000001,"LINESTRING (10.1546641 48.6741729, 10.1551234 48.6741124, 10.1553411 48.6740837)",,
24862694,False,,,Paul-Wulz-Straße,residential,,False,68.935,"LINESTRING (10.153694 48.6743007, 10.1535489 48.6736882)",,
962571005,False,,,Paul-Wulz-Straße,residential,,True,6.741,"LINESTRING (10.153694 48.6743007, 10.1537081 48.6743606)",,
962571006,True,2,L 1164,St. Pöltener Straße,secondary,50,False,72.634,"LINESTRING (10.153694 48.6743007, 10.1543919 48.6742088, 10.1546641 48.6741729)",,
410102706,False,,L 1164,St. Pöltener Straße,secondary,50,False,7.764,"LINESTRING (10.1553411 48.6740837, 10.1553573 48.6741527)",,
410102714,True,,,St. Pöltener Straße,tertiary,,False,42.888,"LINESTRING (10.1553411 48.6740837, 10.1554933 48.6740664, 10.155609 48.6740601, 10.1557504 48.6740551, 10.15592 48.6740739)",,
"[843894744, 1245186881]",False,,,Leonhardstraße,residential,30,False,49.549,"LINESTRING (10.1466084 48.680762, 10.1470171 48.680773, 10.1470275 48.6805976)",,
"[121208296, 410102702]",True,,L 1164,"['Erchenstraße', 'St. Pöltener Straße']",secondary,50,False,11.887999999999998,"LINESTRING (10.1512963 48.6746366, 10.1512565 48.6746106, 10.1512392 48.6745848, 10.1512246 48.6745442)",,
410102698,False,,,August-Lösch-Straße,living_street,,False,7.19,"LINESTRING (10.1520278 48.6745856, 10.1520045 48.6745228)",,
24862146,False,,,August-Lösch-Straße,residential,30,False,121.78599999999999,"LINESTRING (10.1520278 48.6745856, 10.1520439 48.6746053, 10.1520564 48.6746259, 10.1520911 48.6747098, 10.1521121 48.6747827, 10.1521448 48.6749127, 10.1521895 48.6750755, 10.1521981 48.6751114, 10.1522653 48.6753791, 10.1522785 48.6754234, 10.1523446 48.6756588)",,
121208296,True,,L 1164,St. Pöltener Straße,secondary,50,False,54.908,"LINESTRING (10.1520278 48.6745856, 10.1514853 48.6746569, 10.1514261 48.6746599, 10.1513631 48.6746535, 10.1512963 48.6746366)",,
24863242,False,,,Christianstraße,residential,30,True,20.832,"LINESTRING (10.1574022 48.6763217, 10.1574063 48.676321, 10.1574143 48.6763198, 10.1576816 48.6762892)",,
