osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,tunnel
75041081,False,,,Erich-Weinert-Allee,living_street,True,155.45600000000002,,"LINESTRING (14.6310969 52.1416596, 14.6312857 52.1420417, 14.6312957 52.1420618, 14.631395 52.1422604, 14.6314747 52.1424196, 14.6315743 52.1426107, 14.6317631 52.1429965)",
75041117,False,,,Friedrich-Engels-Straße,living_street,True,123.504,,"LINESTRING (14.6310969 52.1416596, 14.6307587 52.141726, 14.6306504 52.1415315, 14.6304245 52.1415712, 14.6302602 52.1415796, 14.6295907 52.1417421)",
40551092,True,,,Puschkinstraße,residential,False,58.489000000000004,,"LINESTRING (14.629743 52.1478973, 14.6303115 52.1477433, 14.6305342 52.1476958)",
"[105508050, 105507962, 41876047]",False,,,Puschkinstraße,living_street,True,29.479999999999997,,"LINESTRING (14.629743 52.1478973, 14.6297099 52.1478448, 14.6296584 52.1477674, 14.62959 52.1476793, 14.6295609 52.1476582)",yes
"[105508050, 105507962, 41876047]",False,,,Puschkinstraße,living_street,False,29.48,,"LINESTRING (14.6295609 52.1476582, 14.62959 52.1476793, 14.6296584 52.1477674, 14.6297099 52.1478448, 14.629743 52.1478973)",yes
41876047,False,,,Puschkinstraße,living_street,True,74.454,,"LINESTRING (14.6295609 52.1476582, 14.6295262 52.1476375, 14.6293241 52.1475047, 14.6291356 52.1473315, 14.6290455 52.1472737, 14.6290054 52.1472479, 14.6289642 52.1471944, 14.6289119 52.1471265)",
714949112,False,,,,living_street,False,130.406,,"LINESTRING (14.6295609 52.1476582, 14.6298035 52.1475909, 14.6298237 52.1475483, 14.6297725 52.1474727, 14.6296858 52.1473405, 14.6295157 52.147102, 14.629502 52.1470604, 14.6294545 52.1469886, 14.6289119 52.1471265)",
41876047,False,,,Puschkinstraße,living_street,False,74.45400000000001,,"LINESTRING (14.6289119 52.1471265, 14.6289642 52.1471944, 14.6290054 52.1472479, 14.6290455 52.1472737, 14.6291356 52.1473315, 14.6293241 52.1475047, 14.6295262 52.1476375, 14.6295609 52.1476582)",
714949112,False,,,,living_street,True,130.406,,"LINESTRING (14.6289119 52.1471265, 14.6294545 52.1469886, 14.629502 52.1470604, 14.6295157 52.147102, 14.6296858 52.1473405, 14.6297725 52.1474727, 14.6298237 52.1475483, 14.6298035 52.1475909, 14.6295609 52.1476582)",
41876047,False,,,Puschkinstraße,living_street,True,21.279000000000003,,"LINESTRING (14.6289119 52.1471265, 14.6288573 52.1470557, 14.6287786 52.1469535)",
75041082,False,,,Friedrich-Engels-Straße,living_street,False,25.808,,"LINESTRING (14.6318661 52.1413178, 14.631837 52.1413303, 14.6318971 52.1414685, 14.6317909 52.1414851)",
75041082,False,,,Friedrich-Engels-Straße,living_street,True,68.343,,"LINESTRING (14.6318661 52.1413178, 14.6319683 52.1412694, 14.6328143 52.1411387)",
"[822131555, 1098220941, 1098220942]",False,,,Friedrich-Engels-Straße,living_street,False,43.347,,"LINESTRING (14.6318661 52.1413178, 14.6318517 52.1412844, 14.6318201 52.1411929, 14.6317552 52.1409342)",building_passage
822131556,False,,,Friedrich-Engels-Straße,living_street,True,23.781000000000002,,"LINESTRING (14.6316511 52.1413331, 14.6317184 52.141496, 14.6317909 52.1414851)",
75041101,False,,,,living_street,False,32.37,,"LINESTRING (14.6303259 52.1433704, 14.6302913 52.143316, 14.6306488 52.1432384)",
75041101,False,,,,living_street,True,33.839,,"LINESTRING (14.6303259 52.1433704, 14.6303701 52.1434399, 14.6307197 52.1433578)",
"[932806728, 932806729, 932806730]",False,,,,living_street,True,32.839,,"LINESTRING (14.6303259 52.1433704, 14.630271 52.1433839, 14.6301271 52.1434192, 14.6298791 52.1434801)",building_passage
147880405,False,,,Poststraße,residential,False,48.659,,"LINESTRING (14.6298791 52.1434801, 14.6301348 52.1438886)",
147880405,False,,,Poststraße,residential,True,72.746,,"LINESTRING (14.6298791 52.1434801, 14.6298633 52.1434548, 14.6296244 52.1430998, 14.6294723 52.1428754)",
"[932806728, 932806729, 932806730]",False,,,,living_street,False,32.839,,"LINESTRING (14.6298791 52.1434801, 14.6301271 52.1434192, 14.630271 52.1433839, 14.6303259 52.1433704)",building_passage
