osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,tunnel,access,width
59838176,,,Nabburger Torplatz,residential,50,True,False,30.365000000000002,,"LINESTRING (11.8629981 49.4444369, 11.8630718 49.4444096, 11.8632304 49.4443138, 11.8633331 49.4442751)",,,,
283215738,,,Nabburger Torplatz,residential,50,True,False,32.219,,"LINESTRING (11.8629981 49.4444369, 11.8630196 49.4443088, 11.8629838 49.4441496)",,,,
1267120981,2,,Ziegeltorplatz,unclassified,30,False,False,8.35,,"LINESTRING (11.8580008 49.4482291, 11.8579851 49.4483035)",,,,
315971577,5,,Kaiser-Ludwig-Ring,secondary,50,False,True,75.94,,"LINESTRING (11.8588411 49.448452, 11.8585297 49.4485231, 11.8582742 49.4485924, 11.8581619 49.4486252, 11.8580588 49.4486553, 11.8578695 49.4487105)",,,,
"[319453616, 393255025, 59967635, 1267120983, 315971576, 315971578, 724417116, 724417117, 66503358]","['4', '5']",,Kaiser-Ludwig-Ring,secondary,50,False,False,287.155,,"LINESTRING (11.8588411 49.448452, 11.8588714 49.4484451, 11.8590492 49.4484117, 11.8597909 49.4482772, 11.859862 49.4482658, 11.860143 49.4482208, 11.8604262 49.4481441, 11.8606303 49.4480753, 11.8608254 49.4480012, 11.8609065 49.4479683, 11.8610453 49.4479044, 11.8611892 49.4478239, 11.8616926 49.4475326, 11.8617275 49.4475144, 11.862035 49.4473183, 11.8620992 49.4472774, 11.8622169 49.4472023)",,,,
320966826,,,Klosterhof,residential,,False,False,24.866,,"LINESTRING (11.8544284 49.4459692, 11.854612 49.4457801)",,,,
111683848,,,Amselweg,residential,50,False,False,48.299,,"LINESTRING (11.865306 49.4414913, 11.8649726 49.4411149)",,,,
321447950,,,Amselweg,residential,,False,False,35.416,,"LINESTRING (11.865306 49.4414913, 11.8649264 49.4416926)",,,,
321447950,,,Amselweg,residential,,False,True,35.416,,"LINESTRING (11.8649264 49.4416926, 11.865306 49.4414913)",,,,
112219606,,,In der Brüh,residential,,False,True,37.745,,"LINESTRING (11.8579486 49.4473584, 11.8583056 49.4471107)",,,,
24274958,,,Frauenplatz,residential,30,False,False,29.198,,"LINESTRING (11.8551677 49.4438942, 11.8552623 49.4438964, 11.8554971 49.4440272)",,,,
24274958,,,Frauenplatz,residential,30,False,True,39.559,,"LINESTRING (11.8551677 49.4438942, 11.8550687 49.4438918, 11.8546829 49.4437436)",,,,
449507332,,,Frauenplatz,residential,30,False,False,45.548,,"LINESTRING (11.8551677 49.4438942, 11.8550776 49.4440029, 11.8550657 49.4440173, 11.8554437 49.4441286)",,,,
104187824,,,Postgässchen,residential,30,False,False,11.918,,"LINESTRING (11.8554437 49.4441286, 11.8554971 49.4440272)",,,,
104187824,,,Postgässchen,residential,30,False,True,32.778,,"LINESTRING (11.8554437 49.4441286, 11.855422 49.4441697, 11.8553245 49.4444129)",,,,
449507332,,,Frauenplatz,residential,30,False,True,45.548,,"LINESTRING (11.8554437 49.4441286, 11.8550657 49.4440173, 11.8550776 49.4440029, 11.8551677 49.4438942)",,,,
400041960,2,St 2165,Schlachthausstraße,secondary,50,False,False,77.79299999999999,,"LINESTRING (11.8638242 49.4437441, 11.8638683 49.4437202, 11.864694 49.4433324)",,,,
543153129,1,St 2165,Schlachthausstraße,secondary,50,True,False,21.848,,"LINESTRING (11.8638242 49.4437441, 11.8638177 49.4438268, 11.8638234 49.4438807, 11.8638378 49.4439396)",,,,
112219653,,,Haberlochgäßchen,living_street,,False,True,44.968999999999994,,"LINESTRING (11.8620333 49.4456085, 11.8619987 49.4455292, 11.8615701 49.4453679)",,,,
315971577,5,,Kaiser-Ludwig-Ring,secondary,50,False,False,75.94,,"LINESTRING (11.8578695 49.4487105, 11.8580588 49.4486553, 11.8581619 49.4486252, 11.8582742 49.4485924, 11.8585297 49.4485231, 11.8588411 49.448452)",,,,
315971581,5,,Pfalzgrafenring,secondary,50,False,True,32.908,,"LINESTRING (11.8578695 49.4487105, 11.8576258 49.4487903, 11.8575832 49.4488042, 11.857461 49.448841)",,,,
315971583,,,Steingutstraße,residential,30,True,False,32.82899999999999,,"LINESTRING (11.8578695 49.4487105, 11.857887 49.4487715, 11.8578886 49.448836, 11.8578675 49.448894, 11.8578357 49.4489538, 11.8578031 49.4489944)",,,,
1267120982,,,Ziegeltorplatz,unclassified,30,True,False,52.705000000000005,,"LINESTRING (11.8578695 49.4487105, 11.8577891 49.4485637, 11.8577771 49.4485217, 11.8577853 49.4484473, 11.8578336 49.4483803, 11.8579395 49.4483145, 11.8579851 49.4483035)",,,,
"[35585545, 393255026, 315971579, 401782326]","['4', '5']",,Kaiser-Ludwig-Ring,secondary,50,False,False,235.57300000000004,,"LINESTRING (11.8622169 49.4472023, 11.8623798 49.4470903, 11.8626305 49.446918, 11.8628392 49.4467746, 11.8629211 49.4467209, 11.8629779 49.4466734, 11.863091 49.4465782, 11.8631386 49.4465364, 11.863238 49.4464179, 11.8632826 49.4463594, 11.863311 49.4463177, 11.8635551 49.4459667, 11.8639551 49.4454364)",,,,
"[319453616, 393255025, 59967635, 1267120983, 315971576, 315971578, 724417116, 724417117, 66503358]","['4', '5']",,Kaiser-Ludwig-Ring,secondary,50,False,True,287.1550000000001,,"LINESTRING (11.8622169 49.4472023, 11.8620992 49.4472774, 11.862035 49.4473183, 11.8617275 49.4475144, 11.8616926 49.4475326, 11.8611892 49.4478239, 11.8610453 49.4479044, 11.8609065 49.4479683, 11.8608254 49.4480012, 11.8606303 49.4480753, 11.8604262 49.4481441, 11.860143 49.4482208, 11.859862 49.4482658, 11.8597909 49.4482772, 11.8590492 49.4484117, 11.8588714 49.4484451, 11.8588411 49.448452)",,,,
"[137704437, 393010470]",,,Bahnhofstraße,residential,30,True,False,50.80799999999999,,"LINESTRING (11.8622169 49.4472023, 11.8620348 49.4470894, 11.8617075 49.4468875)",,,,
1267120981,2,,Ziegeltorplatz,unclassified,30,False,True,8.35,,"LINESTRING (11.8579851 49.4483035, 11.8580008 49.4482291)",,,,
315971585,1,,Ziegeltorplatz,unclassified,30,True,False,46.126000000000005,,"LINESTRING (11.8579851 49.4483035, 11.8579424 49.4485156, 11.8579181 49.4486046, 11.8578695 49.4487105)",,,,
315971586,,,Ziegeltorplatz,unclassified,30,True,False,64.762,,"LINESTRING (11.8579851 49.4483035, 11.8580482 49.4482964, 11.858107 49.4482976, 11.858183 49.448305, 11.8584201 49.4483515, 11.8588411 49.448452)",,,,
"[142303320, 316659464]",,,Steingutstraße,residential,30,False,False,96.477,,"LINESTRING (11.857934 49.4494955, 11.8579453 49.4495073, 11.8580712 49.4495236, 11.8582363 49.4495192, 11.8583916 49.4494849, 11.8585486 49.4494227, 11.8587687 49.4493402, 11.8589802 49.4492932, 11.8591685 49.4492625)",,,,6
"[142303320, 315971582]",,,Steingutstraße,residential,30,False,True,57.149,,"LINESTRING (11.857934 49.4494955, 11.8579052 49.4494653, 11.8578743 49.4491465, 11.8578031 49.4489944)",,,,6
178107757,,,Marienstraße,residential,,False,True,45.42,,"LINESTRING (11.8646852 49.4468382, 11.8648479 49.4469325, 11.865161 49.4471049)",,,,
28860610,,,Schenklstraße,residential,30,False,True,106.299,,"LINESTRING (11.8653639 49.4482925, 11.8643332 49.4489743)",,,,
28860601,,,Wiltmaisterstraße,residential,30,False,True,87.134,,"LINESTRING (11.8653639 49.4482925, 11.8648021 49.4479088, 11.8645329 49.4477249)",,,,
319674244,,,Kochkellerstraße,residential,50,False,False,84.027,,"LINESTRING (11.854678 49.4411504, 11.8548908 49.4412875, 11.8550026 49.4413595, 11.8551509 49.4414549, 11.8552373 49.4415106, 11.8554738 49.4416998)",,,,
