osmid,highway,oneway,reversed,length,maxspeed,junction,geometry,lanes,ref,name
268899199,residential,False,False,141.637,,,"LINESTRING (3.4940312 34.1517966, 3.4940146 34.1517729, 3.4939715 34.1516749, 3.4939447 34.1515927, 3.4939206 34.151515, 3.4938971 34.1514684, 3.4938669 34.151424, 3.4937999 34.1513353, 3.4936403 34.1511532, 3.4934458 34.1509524, 3.4934257 34.1509468, 3.4934009 34.1509496, 3.4933801 34.1509568, 3.4931422 34.1510785)",,,
711233453,residential,False,False,135.742,,,"LINESTRING (3.4940312 34.1517966, 3.4938937 34.1518613, 3.4938133 34.1518957, 3.4937784 34.1519035, 3.4937476 34.1518929, 3.4937073 34.1518547, 3.4936221 34.1517561, 3.4932473 34.1512176, 3.4931422 34.1510785)",,,
711233453,residential,False,False,53.217,,,"LINESTRING (3.4931422 34.1510785, 3.4928356 34.1506727)",,,
268899199,residential,False,True,141.637,,,"LINESTRING (3.4931422 34.1510785, 3.4933801 34.1509568, 3.4934009 34.1509496, 3.4934257 34.1509468, 3.4934458 34.1509524, 3.4936403 34.1511532, 3.4937999 34.1513353, 3.4938669 34.151424, 3.4938971 34.1514684, 3.4939206 34.151515, 3.4939447 34.1515927, 3.4939715 34.1516749, 3.4940146 34.1517729, 3.4940312 34.1517966)",,,
711233453,residential,False,True,135.742,,,"LINESTRING (3.4931422 34.1510785, 3.4932473 34.1512176, 3.4936221 34.1517561, 3.4937073 34.1518547, 3.4937476 34.1518929, 3.4937784 34.1519035, 3.4938133 34.1518957, 3.4938937 34.1518613, 3.4940312 34.1517966)",,,
268899221,residential,False,True,32.366,,,"LINESTRING (3.4928316 34.1523197, 3.4929779 34.1525844)",,,
729798136,residential,False,True,40.418,,,"LINESTRING (3.4928316 34.1523197, 3.4924252 34.1524576)",,,
268899221,residential,False,False,116.073,,,"LINESTRING (3.4928316 34.1523197, 3.4928142 34.152262, 3.4928021 34.1522165, 3.4928088 34.1521809, 3.4928276 34.152151, 3.4928906 34.1520833, 3.4929 34.1520522, 3.4928919 34.1520178, 3.4928691 34.1519845, 3.4924614 34.1516194, 3.4924051 34.1515528, 3.4923743 34.1514573)",,,
268899221,residential,False,False,34.683,,,"LINESTRING (3.4923743 34.1514573, 3.4923381 34.151343, 3.4922701 34.1511576)",,,
268899221,residential,False,True,116.07300000000001,,,"LINESTRING (3.4923743 34.1514573, 3.4924051 34.1515528, 3.4924614 34.1516194, 3.4928691 34.1519845, 3.4928919 34.1520178, 3.4929 34.1520522, 3.4928906 34.1520833, 3.4928276 34.152151, 3.4928088 34.1521809, 3.4928021 34.1522165, 3.4928142 34.152262, 3.4928316 34.1523197)",,,
729798137,residential,False,False,114.07300000000001,,,"LINESTRING (3.4923743 34.1514573, 3.4923193 34.1515916, 3.4922777 34.151686, 3.4922777 34.1517636, 3.4922898 34.1518957, 3.4923434 34.1521821, 3.4924105 34.1524096, 3.4924252 34.1524576)",,,
204550327,residential,False,False,6.163,,,"LINESTRING (3.4922701 34.1511576, 3.4923192 34.1511199)",,,
204550327,residential,False,True,68.859,,,"LINESTRING (3.4922701 34.1511576, 3.4916648 34.1515217)",,,
268899221,residential,False,True,34.683,,,"LINESTRING (3.4922701 34.1511576, 3.4923381 34.151343, 3.4923743 34.1514573)",,,
268899204,secondary,False,False,19.338,40,,"LINESTRING (3.4935323 34.1534364, 3.4937189 34.1533564)",2,,طريق دمد - السوق
268899204,secondary,False,True,79.8,40,,"LINESTRING (3.4935323 34.1534364, 3.492775 34.1537861)",2,,طريق دمد - السوق
268899221,residential,False,False,40.426,,,"LINESTRING (3.4935323 34.1534364, 3.4932983 34.1531287)",,,
268899204,secondary,False,False,24.596,40,,"LINESTRING (3.4940223 34.1532262, 3.4942573 34.1531208)",2,,طريق دمد - السوق
268899204,secondary,False,True,31.449,40,,"LINESTRING (3.4940223 34.1532262, 3.4937189 34.1533564)",2,,طريق دمد - السوق
729798138,residential,False,True,37.264,,,"LINESTRING (3.4940223 34.1532262, 3.4938465 34.1529243)",,,
268899213,residential,False,False,23.695,,,"LINESTRING (3.4938465 34.1529243, 3.4940583 34.1528031)",,,
268899213,residential,False,True,55.328,,,"LINESTRING (3.4938465 34.1529243, 3.4932983 34.1531287)",,,
729798138,residential,False,False,37.264,,,"LINESTRING (3.4938465 34.1529243, 3.4940223 34.1532262)",,,
729798138,residential,False,True,38.339,,,"LINESTRING (3.4938465 34.1529243, 3.4936497 34.1526204)",,,
268899221,residential,False,False,45.658,,,"LINESTRING (3.4931843 34.1529578, 3.4929779 34.1525844)",,,
268899221,residential,False,True,21.706,,,"LINESTRING (3.4931843 34.1529578, 3.4932983 34.1531287)",,,
729798139,residential,False,True,57.66,,,"LINESTRING (3.4931843 34.1529578, 3.4933291 34.1528801, 3.4934404 34.1528213, 3.4935169 34.1527658, 3.4935772 34.1527015, 3.4936497 34.1526204)",,,
729798138,residential,False,False,38.339,,,"LINESTRING (3.4936497 34.1526204, 3.4938465 34.1529243)",,,
729798139,residential,False,True,26.053,,,"LINESTRING (3.4936497 34.1526204, 3.4938268 34.1524376)",,,
729798139,residential,False,False,57.660000000000004,,,"LINESTRING (3.4936497 34.1526204, 3.4935772 34.1527015, 3.4935169 34.1527658, 3.4934404 34.1528213, 3.4933291 34.1528801, 3.4931843 34.1529578)",,,
729798141,residential,False,True,35.672,,,"LINESTRING (3.4939001 34.15364, 3.4937189 34.1533564)",,,
268899218,residential,False,False,128.89499999999998,,,"LINESTRING (3.4939001 34.15364, 3.4936859 34.1537036, 3.4936349 34.1537208, 3.4936014 34.1537391, 3.4935806 34.1537702, 3.4935699 34.1537991, 3.4935605 34.1538324, 3.4935666 34.1538822, 3.4937953 34.1545997)",,,
729798141,residential,False,False,54.665000000000006,,,"LINESTRING (3.4939001 34.15364, 3.4939876 34.1537769, 3.4941834 34.1540721)",,,
224794538,residential,False,False,65.41,,,"LINESTRING (3.494362 34.1544912, 3.4950535 34.1543549)",,,
224794538,residential,False,True,53.523,,,"LINESTRING (3.494362 34.1544912, 3.4937953 34.1545997)",,,
729798141,residential,False,True,49.421,,,"LINESTRING (3.494362 34.1544912, 3.4942317 34.1541764, 3.4941834 34.1540721)",,,
729798140,residential,False,False,54.836,,,"LINESTRING (3.4941834 34.1540721, 3.4947021 34.1538293)",,,
729798141,residential,False,False,49.421,,,"LINESTRING (3.4941834 34.1540721, 3.4942317 34.1541764, 3.494362 34.1544912)",,,
729798141,residential,False,True,54.665000000000006,,,"LINESTRING (3.4941834 34.1540721, 3.4939876 34.1537769, 3.4939001 34.15364)",,,
268899204,secondary,False,False,31.449,40,,"LINESTRING (3.4937189 34.1533564, 3.4940223 34.1532262)",2,,طريق دمد - السوق
268899204,secondary,False,True,19.338,40,,"LINESTRING (3.4937189 34.1533564, 3.4935323 34.1534364)",2,,طريق دمد - السوق
729798141,residential,False,False,35.672,,,"LINESTRING (3.4937189 34.1533564, 3.4939001 34.15364)",,,
