osmid,oneway,lanes,highway,reversed,length,ref,name,width,geometry,bridge,tunnel
255538627,False,,tertiary,False,13.715,,,,"LINESTRING (129.8745897 32.7457872, 129.874457 32.7458397)",,
415281257,True,1,unclassified,False,72.661,,,,"LINESTRING (129.8792383 32.7505068, 129.8794231 32.750408, 129.8798722 32.7501295)",,
"[723791968, 723791969, 723791971]",True,2,trunk,False,33.88,34;57;251,市役所通り,"['4', '5']","LINESTRING (129.8792383 32.7505068, 129.8791679 32.7504803, 129.8789548 32.7503854, 129.8789162 32.7503676)",yes,
90963929,False,,tertiary,True,5.697,,,,"LINESTRING (129.8816043 32.7518041, 129.8815536 32.7518325)",,
627548914,True,,unclassified,False,54.119,,,,"LINESTRING (129.8816043 32.7518041, 129.8816277 32.7517849, 129.881743 32.7516411, 129.8818655 32.7515367, 129.8819846 32.7514402)",,
723791971,True,2,trunk,False,80.713,34;57;251,市役所通り,4,"LINESTRING (129.8816043 32.7518041, 129.8814307 32.7516983, 129.8808896 32.7513974)",,
174854247,False,,unclassified,False,48.833,,,,"LINESTRING (129.8808896 32.7513974, 129.8813005 32.7511264)",,
723791971,True,2,trunk,False,57.68,34;57;251,市役所通り,4,"LINESTRING (129.8808896 32.7513974, 129.8804764 32.7511674, 129.8803755 32.7511108)",,
90963916,False,2,tertiary,False,5.91,,,5,"LINESTRING (129.8803755 32.7511108, 129.8803374 32.7511532)",,
723791971,True,2,trunk,False,125.81099999999999,34;57;251,市役所通り,4,"LINESTRING (129.8803755 32.7511108, 129.8803456 32.7510918, 129.8797703 32.750781, 129.879444 32.7506074, 129.8792383 32.7505068)",,
415269453,False,,unclassified,False,12.191,,,,"LINESTRING (129.8771813 32.7459128, 129.8770742 32.7459753)",,
415269440,False,,unclassified,True,12.903,,,,"LINESTRING (129.8820495 32.7483555, 129.882136 32.7484459)",,
176317893,False,,unclassified,False,57.848,,,,"LINESTRING (129.8820495 32.7483555, 129.8821002 32.7483247, 129.8825361 32.7480344)",,
173550494,False,1,unclassified,False,43.235,,,4,"LINESTRING (129.876776 32.7506223, 129.8769841 32.7502751)",,
415281258,False,,unclassified,True,49.127,,,,"LINESTRING (129.876776 32.7506223, 129.8764543 32.7504559, 129.8763321 32.7503862)",,
549402923,True,2,tertiary,False,55.018,,,5,"LINESTRING (129.876776 32.7506223, 129.8767459 32.7506223, 129.8761877 32.7506198)",,
