osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel,access,width,service,est_width
"[25358723, 984250935]",2,L 551,Herner Straße,primary,50,,False,True,97.556,"LINESTRING (7.2138948 51.4884464, 7.2138834 51.4888008, 7.213871 51.4889466, 7.2138599 51.4890765, 7.21385 51.4891459, 7.2138446 51.4891896, 7.2138406 51.4892224, 7.213813 51.4893213)",,,,,,
93949285,,,Fahrendeller Straße,residential,30,,False,False,214.99200000000002,"LINESTRING (7.2107661 51.4865997, 7.2106931 51.4866637, 7.210571 51.48674, 7.2103631 51.4868743, 7.2097119 51.4873064, 7.2095219 51.4874325, 7.2094468 51.4875798, 7.2092401 51.4879848, 7.2091352 51.4881904)",,,,,,
"[698968785, 221625418, 146291458, 1164479828]","['3', '2']",B 226,"['Nordring', 'Westring']",primary,50,,True,False,201.78299999999996,"LINESTRING (7.2107661 51.4865997, 7.210728 51.4865125, 7.2107038 51.4864193, 7.2107045 51.486335, 7.2107392 51.4862047, 7.2107994 51.4860092, 7.2108605 51.4858221, 7.2109805 51.4854419, 7.2109982 51.4853238, 7.2110057 51.4851573, 7.2109886 51.4849973, 7.2109861 51.4849739, 7.2109574 51.4848078)",,,,,,
88893312,2,,Westring,primary,50,,False,True,14.852,"LINESTRING (7.2133383 51.4804416, 7.2135482 51.480469)",,,,,,
"[221640231, 298323911]","['3', '2']",B 226,Westring,primary,50,,True,False,153.927,"LINESTRING (7.2133383 51.4804416, 7.2134193 51.4802826, 7.2137189 51.4797521, 7.2137669 51.4796607, 7.2139826 51.4792742, 7.2139962 51.4792498, 7.2140736 51.4791356)",,,,,,
"[980198632, 4322222, 980198631]",,,Diekampstraße,living_street,,,False,False,124.84699999999998,"LINESTRING (7.2133383 51.4804416, 7.2132509 51.4804257, 7.2132035 51.480415, 7.2125962 51.4802714, 7.2125245 51.4802549, 7.2124081 51.4802281, 7.2122969 51.4802025, 7.2116436 51.4800591)",,,,,,
80624969,2,,Humboldtstraße,residential,30,,False,False,73.202,"LINESTRING (7.214177 51.4762074, 7.21451 51.4761845, 7.2150948 51.4761442, 7.2152282 51.4761401)",,,,,,
221639351,4,L 551,Viktoriastraße,primary,50,,True,False,23.834,"LINESTRING (7.215522 51.4774869, 7.2155506 51.4777005)",,,,,,
"[170541120, 119213179]",2,,Marienplatz,residential,30,,False,False,87.758,"LINESTRING (7.2154505 51.4777981, 7.2153204 51.4778056, 7.2152288 51.477809, 7.215195 51.4778107, 7.2151772 51.4778116, 7.2141875 51.477862)",,,,,,
454394888,1,L 551,Viktoriastraße,primary,50,,True,False,185.071,"LINESTRING (7.2154505 51.4777981, 7.2154078 51.4774564, 7.2154003 51.4773963, 7.2152878 51.4767478, 7.2152407 51.4763988, 7.2152307 51.4762691, 7.2152293 51.4761961, 7.2152282 51.4761401)",,,,,,
"[170541120, 119213179]",2,,Marienplatz,residential,30,,False,True,87.758,"LINESTRING (7.2141875 51.477862, 7.2151772 51.4778116, 7.215195 51.4778107, 7.2152288 51.477809, 7.2153204 51.4778056, 7.2154505 51.4777981)",,,,,,
448918837,2,,Humboldtstraße,residential,30,,False,False,39.18300000000001,"LINESTRING (7.2141875 51.477862, 7.2141761 51.4777255, 7.2141704 51.4776572, 7.2141582 51.4775101)",,,,,,
140954580,,,Dorstener Straße,residential,30,,False,False,143.613,"LINESTRING (7.1899812 51.5061525, 7.1897335 51.5061491, 7.1896415 51.5061353, 7.1895497 51.5061059, 7.1894754 51.5060255, 7.1894051 51.5059349, 7.1893246 51.5058018, 7.1892696 51.5056381, 7.1892576 51.5055483, 7.1892587 51.5054577, 7.1892748 51.5052981, 7.1893426 51.5051327)",,,,,,
"[376875048, 856869527]",2,B 226,Dorstener Straße,primary,50,,True,False,125.839,"LINESTRING (7.1899812 51.5061525, 7.1899916 51.5058559, 7.189983 51.5056437, 7.189968 51.5054668, 7.1899001 51.5050232)",,,,,,
120227526,1,,Dorstener Straße,primary,50,,True,False,20.296,"LINESTRING (7.189146 51.5033079, 7.189273 51.5033034, 7.1893173 51.5033017, 7.1894386 51.5032961)",,,,,,
222128076,2,B 226,Dorstener Straße,primary,50,,True,False,45.718999999999994,"LINESTRING (7.189146 51.5033079, 7.1890837 51.5031786, 7.1890536 51.5030973, 7.188989 51.5029088)",,,,,,
"[97304544, 376877184]",1,,,motorway_link,60,,True,False,32.406,"LINESTRING (7.1889937 51.4962399, 7.1888363 51.4961044, 7.1888094 51.4960865, 7.1887117 51.4960075)",,,,,,
222145538,2,B 226,Dorstener Straße,primary,,,True,False,22.627000000000002,"LINESTRING (7.1889937 51.4962399, 7.1889779 51.4961143, 7.1889958 51.4960376)",,,,,,
222145551,2,,Dorstener Straße,primary_link,50,,True,False,32.574999999999996,"LINESTRING (7.1889937 51.4962399, 7.1890793 51.4961345, 7.1891129 51.4960982, 7.1891919 51.4960351, 7.1892443 51.4959934)",,,,,,
299983929,2,B 226,Dorstener Straße,primary,,,True,False,6.775,"LINESTRING (7.1892593 51.495629, 7.1893206 51.4955815)",,,,,,
"[299964665, 8434886]",2,B 226,Dorstener Straße,primary,50,,True,False,62.333,"LINESTRING (7.1902361 51.4949542, 7.190227 51.4949716, 7.1901897 51.4950432, 7.1901541 51.495082, 7.1900509 51.4951947, 7.189957 51.4952972, 7.1899045 51.4953545, 7.1898208 51.4954498)",,,,,,
"[22926107, 486406631]","['3', '2']",B 226,Dorstener Straße,primary,50,,False,False,85.02,"LINESTRING (7.1902361 51.4949542, 7.1903681 51.4948404, 7.1904808 51.4947461, 7.1906439 51.4946028, 7.1908545 51.4944197, 7.1909534 51.4943336)",,,,,,
"[486406632, 686671163, 486406631]","['3', '2']",B 226,Dorstener Straße,primary,50,,False,False,59.888999999999996,"LINESTRING (7.1909534 51.4943336, 7.1910035 51.4942908, 7.1911289 51.4941839, 7.1912565 51.4940751, 7.1913746 51.4939946, 7.1914116 51.4939694, 7.1914949 51.4939147)",,,,,,
"[22926107, 486406631]","['3', '2']",B 226,Dorstener Straße,primary,50,,False,True,85.02,"LINESTRING (7.1909534 51.4943336, 7.1908545 51.4944197, 7.1906439 51.4946028, 7.1904808 51.4947461, 7.1903681 51.4948404, 7.1902361 51.4949542)",,,,,,
1085985404,,,Berggate,residential,30,,False,True,97.325,"LINESTRING (7.1909534 51.4943336, 7.1909706 51.4943416, 7.1910464 51.4943768, 7.1913627 51.4945233, 7.192074 51.4948621)",,,,,,
30220766,,,Berggate,residential,,,False,False,114.68599999999999,"LINESTRING (7.1914949 51.4939147, 7.1915076 51.4939233, 7.1916011 51.4939865, 7.191625 51.4940051, 7.1917266 51.4940841, 7.1917395 51.4941013, 7.1917569 51.4941393, 7.1918232 51.4942913, 7.1920646 51.4948016, 7.192074 51.4948621)",,,,,,
"[80265906, 943978677]",2,,Overdyker Straße,residential,30,,True,False,123.81800000000001,"LINESTRING (7.1914949 51.4939147, 7.1914754 51.4939053, 7.1913926 51.4938655, 7.1905006 51.4934357, 7.1904632 51.4934172, 7.1903288 51.4933508, 7.1901969 51.4933138, 7.1900414 51.4932754)",,,,,,
"[92112613, 686671134]",3,B 226,Dorstener Straße,primary,50,,False,True,75.844,"LINESTRING (7.1914949 51.4939147, 7.1915574 51.4938762, 7.1916168 51.4938448, 7.1917405 51.4937795, 7.1919895 51.4936639, 7.1920411 51.4936437, 7.1923709 51.4935073)",,,,,,
"[486406632, 686671163, 486406631]","['3', '2']",B 226,Dorstener Straße,primary,50,,False,True,59.889,"LINESTRING (7.1914949 51.4939147, 7.1914116 51.4939694, 7.1913746 51.4939946, 7.1912565 51.4940751, 7.1911289 51.4941839, 7.1910035 51.4942908, 7.1909534 51.4943336)",,,,,,
"[518045169, 92109294, 222147047]","['1', '2']",B 226,Dorstener Straße,primary,50,,True,False,152.958,"LINESTRING (7.1970044 51.4918166, 7.1970778 51.4917852, 7.1972148 51.4917535, 7.1974403 51.491702, 7.197499 51.4916813, 7.1977997 51.4916174, 7.1978366 51.4916084, 7.1982543 51.4915066, 7.1986043 51.4914234, 7.1988646 51.4913641, 7.1990117 51.4913282, 7.1990589 51.4913167)",,,,,,
"[379558568, 518049322]","['3', '2']",B 226,Dorstener Straße,primary,50,,False,True,121.021,"LINESTRING (7.1970044 51.4918166, 7.1967698 51.4918713, 7.1963323 51.491978, 7.1961155 51.4920354, 7.1959076 51.4920941, 7.1958448 51.4921126, 7.195546 51.4922108, 7.1954107 51.4922597)",,,,,,
1174707280,,,Amtsstraße,residential,30,,False,True,78.396,"LINESTRING (7.1970044 51.4918166, 7.1969052 51.4917514, 7.1968541 51.4917062, 7.1965176 51.4915754, 7.1960886 51.4914123)",,,,,,
"[518045171, 92109270]",2,B 226,Dorstener Straße,primary,50,,True,False,65.819,"LINESTRING (7.1979282 51.4916891, 7.1977599 51.4917103, 7.1975878 51.4917347, 7.1973388 51.4917813, 7.1971479 51.4918162, 7.1970044 51.4918166)",,,,,,
29231736,2,,Wanner Straße,residential,,,False,False,49.213,"LINESTRING (7.1992987 51.4914034, 7.1992883 51.4914804, 7.1992787 51.4915234, 7.1992736 51.4915463, 7.1991879 51.4916695, 7.1990819 51.4918202)",,,,,,
"[92877920, 517413169, 517413167]",1,,Dorstener Straße,primary,50,,True,False,22.767,"LINESTRING (7.1992987 51.4914034, 7.1993373 51.4913492, 7.1993875 51.4912986, 7.1994661 51.4912279)",,,,,,
241132203,1,B 226,Dorstener Straße,primary,50,,True,False,78.95,"LINESTRING (7.1992987 51.4914034, 7.1991546 51.4914502, 7.198926 51.4915069, 7.1985331 51.4915964, 7.1983183 51.4916366, 7.198233 51.4916526)",,,,,,
222147945,3,B 226,Dorstener Straße,primary,50,,False,False,43.673,"LINESTRING (7.2030368 51.4904261, 7.2036288 51.4902905)",,,,,,
32948820,,,Richardstraße,residential,30,,False,True,126.081,"LINESTRING (7.2030368 51.4904261, 7.2029982 51.4903543, 7.2029779 51.4902617, 7.2030108 51.4902021, 7.2035961 51.4895554, 7.2037263 51.4894182)",,,,,,
"[729131313, 222147946, 222147948]",3,B 226,Dorstener Straße,primary,50,,False,True,159.308,"LINESTRING (7.2030368 51.4904261, 7.2028154 51.4904783, 7.2022144 51.4906208, 7.2017867 51.49072, 7.2017363 51.4907319, 7.2010261 51.4908962, 7.2008819 51.4909284)",,,,,,
222147945,3,B 226,Dorstener Straße,primary,50,,False,True,43.673,"LINESTRING (7.2036288 51.4902905, 7.2030368 51.4904261)",,,,,,
"[222149346, 518044477, 92104950]","['1', '2']",B 226,Dorstener Straße,primary,50,,True,False,115.67099999999999,"LINESTRING (7.2036288 51.4902905, 7.2036765 51.490252, 7.2039885 51.4901776, 7.2041686 51.4901166, 7.2042952 51.4900781, 7.2045729 51.490012, 7.2048865 51.4899469, 7.2049094 51.4899422, 7.2051552 51.4898883)",,,,,,
7973756,,,Hildegardstraße,residential,30,,False,True,160.07000000000002,"LINESTRING (7.2040535 51.4902441, 7.2040351 51.4902848, 7.2034549 51.4915727, 7.2034288 51.4916301)",,,,,,
"[92104954, 518044476]",1,B 226,Dorstener Straße,primary,50,,True,False,29.854,"LINESTRING (7.2040535 51.4902441, 7.2037648 51.4902756, 7.2036288 51.4902905)",,,,,,
"[904513352, 4436916]",,,Maximilian-Kolbe-Straße,residential,30,,False,False,33.789,"LINESTRING (7.2095515 51.4780299, 7.2095908 51.4780158, 7.2096377 51.478011, 7.2098309 51.4779851, 7.2099683 51.4779687, 7.210025 51.4779628)",,,,,,
10153704,,,Springerplatz,living_street,,,False,False,29.846,"LINESTRING (7.2095515 51.4780299, 7.2094453 51.4779776, 7.209336 51.4779471, 7.2091692 51.4779125)",,,,,,
1103436742,,,Annastraße,residential,30,,False,False,35.119,"LINESTRING (7.2095515 51.4780299, 7.2094968 51.4780733, 7.2094406 51.4781498, 7.2094381 51.4781556, 7.2093577 51.4783186)",,,,,,
4322188,,,Kriemhildstraße,living_street,,,False,True,72.05199999999999,"LINESTRING (7.210025 51.4779628, 7.2100334 51.4780467, 7.2100588 51.4786104)",,,,,,
904513352,,,Maximilian-Kolbe-Straße,residential,30,,False,False,117.042,"LINESTRING (7.210025 51.4779628, 7.2109741 51.4778482, 7.2110351 51.47784, 7.2116828 51.4777583)",,,,,,
"[904513352, 4436916]",,,Maximilian-Kolbe-Straße,residential,30,,False,True,33.789,"LINESTRING (7.210025 51.4779628, 7.2099683 51.4779687, 7.2098309 51.4779851, 7.2096377 51.478011, 7.2095908 51.4780158, 7.2095515 51.4780299)",,,,,,
"[4444893, 1178297703]",,,Katharinastraße,living_street,,,False,False,108.472,"LINESTRING (7.2122202 51.4761852, 7.2122042 51.4760881, 7.2121358 51.4757296, 7.2121119 51.4756934, 7.2120293 51.4756769, 7.2114055 51.4756396, 7.211352 51.4756374)",,,yes,,,
4444893,,,Katharinastraße,living_street,,,False,True,163.884,"LINESTRING (7.2122202 51.4761852, 7.2122622 51.4763748, 7.2122985 51.4765493, 7.2123392 51.4767558, 7.2124404 51.4772643, 7.2124783 51.4774548, 7.2125082 51.477648)",,,yes,,,
15040927,,,Schmidtstraße,living_street,,,False,False,65.398,"LINESTRING (7.2122202 51.4761852, 7.2121362 51.4761807, 7.2113258 51.4761373, 7.2112794 51.4761348)",,,,,,
"[1178298433, 666306042, 1164808788, 1178298509]",1,,Ursulastraße,residential,30,,False,False,152.15599999999998,"LINESTRING (7.2104849 51.4753724, 7.210137 51.4753125, 7.2100796 51.4753026, 7.2099681 51.4752834, 7.2096617 51.4752327, 7.209405 51.4751898, 7.2090058 51.4751248, 7.2088767 51.4751057, 7.2087739 51.4750877, 7.2085403 51.4750307, 7.208377 51.4749916)",,,,,,
"[1164808866, 1164808788]",1,,"['Ursulastraße', 'Schmidtstraße']","['living_street', 'residential']",30,,False,True,73.773,"LINESTRING (7.2104849 51.4753724, 7.2112751 51.4755065, 7.2113247 51.4755274, 7.211351 51.4755491, 7.2113593 51.4755875, 7.211352 51.4756374)",,,,,,
"[1180038289, 1180038420]",,,Adolfstraße,living_street,,,False,False,135.785,"LINESTRING (7.2104849 51.4753724, 7.2104624 51.4754157, 7.2103435 51.4756448, 7.2102412 51.4758456, 7.2100278 51.4762529, 7.2098817 51.4765343)",,,,5,,
"[1178298433, 666306042, 1164808788, 1178298509]",1,,Ursulastraße,residential,30,,False,True,152.156,"LINESTRING (7.208377 51.4749916, 7.2085403 51.4750307, 7.2087739 51.4750877, 7.2088767 51.4751057, 7.2090058 51.4751248, 7.209405 51.4751898, 7.2096617 51.4752327, 7.2099681 51.4752834, 7.2100796 51.4753026, 7.210137 51.4753125, 7.2104849 51.4753724)",,,,,,
666306043,,,Antoniusstraße,living_street,,,False,False,131.418,"LINESTRING (7.208377 51.4749916, 7.2083035 51.4750824, 7.2081296 51.4752915, 7.2079429 51.4755158, 7.2075057 51.4760415)",,,,,,
698037039,1,,Ursulastraße,residential,30,,False,False,73.27,"LINESTRING (7.208377 51.4749916, 7.2081825 51.4749444, 7.2076671 51.4748127, 7.2074799 51.4747649, 7.2074085 51.474731)",,,,,,
1157889588,,,Metzstraße,living_street,,,False,False,58.062,"LINESTRING (7.206564 51.477387, 7.2063104 51.4778847)",,,,6,,
10153704,,,Springerplatz,living_street,,,False,True,189.655,"LINESTRING (7.206564 51.477387, 7.2073463 51.4775419, 7.2073966 51.4775519, 7.2074703 51.4775665, 7.2078909 51.47765, 7.2080982 51.4776932, 7.2083261 51.4777418, 7.2085285 51.4777833, 7.2087571 51.4778273, 7.2089517 51.4778676, 7.2091692 51.4779125)",,,,,,
10153707,,,Maxstraße,living_street,,,False,False,85.122,"LINESTRING (7.206564 51.477387, 7.2064765 51.4773627, 7.206413 51.4773504, 7.206249 51.477318, 7.2059105 51.477254, 7.2058517 51.4772423, 7.2055278 51.4771809, 7.2053929 51.477156)",,,,,,
"[666306044, 1157889535]",,,Antoniusstraße,living_street,,,False,True,68.862,"LINESTRING (7.206564 51.477387, 7.2066836 51.477142, 7.2068325 51.4768367, 7.2068704 51.4767994)",,,,,,
1157889588,,,Metzstraße,living_street,,,False,True,58.062,"LINESTRING (7.2063104 51.4778847, 7.206564 51.477387)",,,,6,,
10153705,,,Springerplatz,living_street,,,False,False,131.885,"LINESTRING (7.2063104 51.4778847, 7.2069077 51.4779475, 7.207132 51.4779706, 7.2071835 51.4779761, 7.2075874 51.4780178, 7.2078875 51.4780491, 7.20797 51.4780574, 7.2080063 51.4780618, 7.2081872 51.4780852)",,,,4,,
10153706,,,Metzstraße,living_street,,,False,False,88.936,"LINESTRING (7.2063104 51.4778847, 7.2062083 51.4782525, 7.2061794 51.4783655, 7.206097 51.4786734)",,,,6,,
"[1202752976, 1202752829, 98036190]",,,Klarastraße,living_street,,,False,True,137.30399999999997,"LINESTRING (7.2063104 51.4778847, 7.2061509 51.4778548, 7.2060323 51.4778439, 7.2053502 51.4777759, 7.2050134 51.4777428, 7.2048071 51.4777212, 7.2044761 51.4776854, 7.2043586 51.4776727)",,,,,,
93486919,1,L 654,Westring,secondary,50,,True,False,15.849,"LINESTRING (7.2129929 51.4814781, 7.2128572 51.4814771, 7.2127641 51.481475)",,,,,,
"[221620045, 376891134, 221621669]","['3', '2']",B 226,Westring,primary,50,,True,False,112.66799999999999,"LINESTRING (7.2129929 51.4814781, 7.2128914 51.4816264, 7.2127064 51.4818969, 7.212662 51.4819583, 7.2125612 51.4820894, 7.212427 51.4822689, 7.212409 51.4822873, 7.2123091 51.4823966)",,,,,,
"[916758240, 222337746, 1149747838]",,,Willy-Brandt-Platz,unclassified,20,,False,False,212.59600000000003,"LINESTRING (7.2129929 51.4814781, 7.2131635 51.4815131, 7.2132209 51.4815249, 7.2134226 51.4815663, 7.2137446 51.4816325, 7.2139581 51.4816582, 7.2141723 51.481684, 7.2147226 51.4817502, 7.2149922 51.4817826, 7.2153434 51.4818239, 7.215767 51.4818613, 7.2159576 51.4818781, 7.2159874 51.4818807)",,,,6,,
349612130,,,Westring,unclassified,50,,False,False,11.938,"LINESTRING (7.2123091 51.4823966, 7.212159 51.4823438)",,,,,,
221621666,2,B 226,Westring,primary,50,,True,False,129.672,"LINESTRING (7.2123091 51.4823966, 7.2122379 51.4824777, 7.211902 51.4828161, 7.2117695 51.4829426, 7.2115652 51.4831319, 7.2114695 51.4832278, 7.2113024 51.4833794)",,,,,,
"[349612132, 485945590, 485945591]","['3', '2']",,Westring,unclassified,,,False,True,67.736,"LINESTRING (7.2123091 51.4823966, 7.2124366 51.4824379, 7.212491 51.4824567, 7.2125404 51.4824687, 7.2128773 51.4825536, 7.2132156 51.4826222)",,,,,,
"[375607537, 221622451]","['3', '4']",B 226,Nordring,primary,50,,True,False,74.753,"LINESTRING (7.2109267 51.4865814, 7.2109463 51.486602, 7.2109666 51.4866217, 7.2109824 51.4866355, 7.2110002 51.4866493, 7.211102 51.4867115, 7.2115013 51.4869827, 7.2115352 51.4870061, 7.211647 51.4870649, 7.2116592 51.4870727)",,,,,,
518040926,3,B 226,Dorstener Straße,primary,50,,False,True,12.933,"LINESTRING (7.2116592 51.4870727, 7.2115247 51.4871534)",,,,,,
25969867,2,,Dorstener Straße,residential,50,,False,False,61.852999999999994,"LINESTRING (7.2116592 51.4870727, 7.2117653 51.4870107, 7.2118179 51.4869803, 7.2123135 51.486694)",,,,,,
"[221622450, 221624947]","['3', '2']",B 226,Nordring,primary,50,,True,False,181.62199999999999,"LINESTRING (7.2116592 51.4870727, 7.2116769 51.4870838, 7.2117837 51.4871633, 7.2119185 51.4872541, 7.2120325 51.4873138, 7.2121854 51.4873708, 7.2123149 51.4874061, 7.2124516 51.4874238, 7.2132497 51.4874822, 7.2138583 51.4875308, 7.2139267 51.4875363, 7.2140638 51.4875492)",,,,,,
8065192,,,Graf-Engelbert-Straße,residential,30,,False,False,121.753,"LINESTRING (7.2163999 51.491128, 7.2169151 51.4910161, 7.2180593 51.4907655)",,,,,,
40957398,,,Wielandstraße,residential,30,,False,False,93.77499999999999,"LINESTRING (7.2163999 51.491128, 7.2164167 51.4912008, 7.2165757 51.4919642)",,,,,,
40957398,,,Wielandstraße,residential,30,,False,True,184.30900000000003,"LINESTRING (7.2163999 51.491128, 7.2163866 51.491075, 7.2160492 51.4895454, 7.2160354 51.4894861)",,,,,,
609722396,,,Freiligrathstraße,residential,30,,False,False,126.531,"LINESTRING (7.2165757 51.4919642, 7.2183978 51.4918759)",,,,,,
40957398,,,Wielandstraße,residential,30,,False,True,93.77499999999999,"LINESTRING (7.2165757 51.4919642, 7.2164167 51.4912008, 7.2163999 51.491128)",,,,,,
609722397,,,Wielandstraße,residential,30,,False,False,127.681,"LINESTRING (7.2165757 51.4919642, 7.2167377 51.492755, 7.2168056 51.4931035)",,,,,,
"[8065017, 1031389739, 1031389740]",1,,Freiligrathstraße,residential,30,,False,True,234.087,"LINESTRING (7.2165757 51.4919642, 7.2164601 51.4919686, 7.2156599 51.4920075, 7.2156303 51.4920089, 7.2155743 51.4920117, 7.2153086 51.492025, 7.2149823 51.4920414, 7.214934 51.4920438, 7.214339 51.4920736, 7.2134062 51.492114, 7.2133643 51.4921159, 7.2132042 51.4921228)",,,,,,
7973791,,,Margaretenstraße,residential,30,,False,False,75.313,"LINESTRING (7.2173114 51.495018, 7.2183968 51.4950638)",,,,,,
609722397,,,Wielandstraße,residential,30,,False,False,90.743,"LINESTRING (7.2173114 51.495018, 7.2172387 51.4954995, 7.2172163 51.4956246, 7.2171781 51.4958298)",,,,,,
609722397,,,Wielandstraße,residential,30,,False,True,92.11500000000001,"LINESTRING (7.2173114 51.495018, 7.2173031 51.4948909, 7.2171124 51.494246, 7.2171 51.4942012)",,,,,,
"[1031386329, 1031386317, 609722382]",1,,Agnesstraße,residential,30,,False,False,322.39799999999997,"LINESTRING (7.2171781 51.4958298, 7.2170783 51.4958218, 7.216535 51.4957782, 7.2154871 51.4956982, 7.2146518 51.4956345, 7.2146027 51.4956308, 7.2145669 51.495628, 7.214239 51.495603, 7.213677 51.4955564, 7.2133998 51.4955332, 7.2127989 51.4954833, 7.2127214 51.4954768, 7.2125582 51.4954643)",,,,,,
609722382,,,Agnesstraße,residential,30,,False,True,191.37,"LINESTRING (7.2171781 51.4958298, 7.2176838 51.4958606, 7.2183582 51.4958788, 7.2192266 51.4958951, 7.2199388 51.4959071)",,,,,,
609722397,,,Wielandstraße,residential,30,,False,False,119.85600000000001,"LINESTRING (7.2171781 51.4958298, 7.2171229 51.4962261, 7.2171016 51.4964108, 7.2170316 51.4969038)",,,,,,
609722397,,,Wielandstraße,residential,30,,False,True,90.743,"LINESTRING (7.2171781 51.4958298, 7.2172163 51.4956246, 7.2172387 51.4954995, 7.2173114 51.495018)",,,,,,
15040927,,,Schmidtstraße,living_street,,,False,True,65.398,"LINESTRING (7.2112794 51.4761348, 7.2113258 51.4761373, 7.2121362 51.4761807, 7.2122202 51.4761852)",,,,,,
25695047,,,Schmidtstraße,living_street,,,False,True,73.018,"LINESTRING (7.2112794 51.4761348, 7.211237 51.476389, 7.2111958 51.4766596, 7.2111881 51.4767888)",,,,,,
1164808866,,,Schmidtstraße,living_street,,,False,False,55.537000000000006,"LINESTRING (7.2112794 51.4761348, 7.2112811 51.4761234, 7.2112992 51.4759928, 7.2113484 51.4756623, 7.211352 51.4756374)",,,,,,
