osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,tunnel
763461023,Rua Maranhão,residential,False,False,23.634,"LINESTRING (-35.2388466 -7.3730586, -35.2390189 -7.3729322)",,,,,
763461023,Rua Maranhão,residential,False,True,21.097,"LINESTRING (-35.2388466 -7.3730586, -35.2386891 -7.3731663)",,,,,
816483003,,residential,False,True,11.325,"LINESTRING (-35.2388466 -7.3730586, -35.2388958 -7.373148)",,,,,
763461023,Rua Maranhão,residential,False,True,20.232,"LINESTRING (-35.2391658 -7.3728232, -35.2390189 -7.3729322)",,,,,
816483002,,residential,False,False,11.216,"LINESTRING (-35.2391658 -7.3728232, -35.2392215 -7.3729076)",,,,,
763461023,Rua Maranhão,residential,False,False,46.096000000000004,"LINESTRING (-35.2391658 -7.3728232, -35.2393287 -7.3726857, -35.2394841 -7.3725545)",,,,,
295951974,Rua Maranhão,residential,False,False,24.079,"LINESTRING (-35.2390699 -7.3730173, -35.2388958 -7.373148)",,,,,
295951974,Rua Maranhão,residential,False,True,20.695,"LINESTRING (-35.2390699 -7.3730173, -35.2392215 -7.3729076)",,,,,
816483004,,residential,False,False,11.008,"LINESTRING (-35.2390699 -7.3730173, -35.2390189 -7.3729322)",,,,,
295951974,Rua Maranhão,residential,False,False,20.695,"LINESTRING (-35.2392215 -7.3729076, -35.2390699 -7.3730173)",,,,,
816483002,,residential,False,True,11.216,"LINESTRING (-35.2392215 -7.3729076, -35.2391658 -7.3728232)",,,,,
295951974,Rua Maranhão,residential,False,True,41.299,"LINESTRING (-35.2392215 -7.3729076, -35.2394032 -7.372754, -35.2395038 -7.3726636)",,,,,
816496064,,residential,False,True,3.69,"LINESTRING (-35.2411059 -7.3715539, -35.2410851 -7.3715279)",,,,,
816496066,Avenida Liberdade,residential,False,False,23.177,"LINESTRING (-35.2411059 -7.3715539, -35.240945 -7.371688)",,,,,
816496066,Avenida Liberdade,residential,False,True,10.234,"LINESTRING (-35.2411059 -7.3715539, -35.2411722 -7.3714895)",,,,,
295951370,Rua Clóvis Corrêia,residential,False,True,130.28300000000002,"LINESTRING (-35.2411059 -7.3715539, -35.24112 -7.3715612, -35.2411355 -7.371563, -35.2411582 -7.3715646, -35.2411754 -7.3715625, -35.2411986 -7.3715543, -35.2412284 -7.371542, -35.2412931 -7.3715114, -35.2413676 -7.3714808, -35.2414477 -7.3714522, -35.2421974 -7.371134)",,,,,
816496064,,residential,False,False,3.69,"LINESTRING (-35.2410851 -7.3715279, -35.2411059 -7.3715539)",,,,,
816496065,Avenida Liberdade,residential,False,False,10.511,"LINESTRING (-35.2410851 -7.3715279, -35.2411722 -7.3714895)",,,,,
816496065,Avenida Liberdade,residential,False,True,23.103,"LINESTRING (-35.2410851 -7.3715279, -35.2408993 -7.3716239)",,,,,
816502202,,residential,False,True,8.738,"LINESTRING (-35.237642 -7.3744954, -35.2377149 -7.3744646)",,,,,
816502204,,residential,True,False,25.625,"LINESTRING (-35.237642 -7.3744954, -35.2375533 -7.3742824)",,,,,
295951736,,residential,True,False,47.204,"LINESTRING (-35.2377149 -7.3744646, -35.2378804 -7.3748561)",,,,,
816502202,,residential,False,False,8.738,"LINESTRING (-35.2377149 -7.3744646, -35.237642 -7.3744954)",,,,,
816502203,,residential,False,True,8.609,"LINESTRING (-35.2375533 -7.3742824, -35.2376251 -7.374252)",,,,,
816502204,,residential,True,False,12.483,"LINESTRING (-35.2375533 -7.3742824, -35.2375122 -7.3741778)",,,,,
295951736,,residential,True,False,25.63,"LINESTRING (-35.2376251 -7.374252, -35.2377149 -7.3744646)",,,,,
816502203,,residential,False,False,8.609,"LINESTRING (-35.2376251 -7.374252, -35.2375533 -7.3742824)",,,,,
295951735,Rua Piauí,residential,False,False,94.76,"LINESTRING (-35.2378013 -7.3748781, -35.236974 -7.3751085)",,,,,
295951735,Rua Piauí,residential,False,True,9.059,"LINESTRING (-35.2378013 -7.3748781, -35.2378804 -7.3748561)",,,,,
816502204,,residential,True,False,46.038,"LINESTRING (-35.2378013 -7.3748781, -35.237642 -7.3744954)",,,,,
295951758,Rua Rio Grande do Sul,residential,False,False,74.473,"LINESTRING (-35.2373836 -7.3738746, -35.2367378 -7.3740705)",,,,,
295951758,Rua Rio Grande do Sul,residential,False,True,8.392,"LINESTRING (-35.2373836 -7.3738746, -35.2374564 -7.3738526)",,,,,
816502204,,residential,True,False,36.576,"LINESTRING (-35.2375122 -7.3741778, -35.2373836 -7.3738746)",,,,,
816728089,,residential,False,True,8.436,"LINESTRING (-35.2375122 -7.3741778, -35.2375833 -7.3741498)",,,,,
295951736,,residential,True,False,12.263,"LINESTRING (-35.2375833 -7.3741498, -35.2376251 -7.374252)",,,,,
816728089,,residential,False,False,8.436,"LINESTRING (-35.2375833 -7.3741498, -35.2375122 -7.3741778)",,,,,
816741452,,primary_link,False,True,7.674,"LINESTRING (-35.2388681 -7.3750569, -35.2388453 -7.3749917)",,,,,
299783744,Avenida Brasil,primary,True,False,63.5,"LINESTRING (-35.2388681 -7.3750569, -35.2385838 -7.3751646, -35.2383303 -7.375261)",,2,PB-066;BR-408,40,
295951243,Avenida Brasil,primary,True,False,13.781,"LINESTRING (-35.2397438 -7.3746227, -35.2398585 -7.3745735)",,2,PB-066;BR-408,40,
816741450,,tertiary,False,True,7.564,"LINESTRING (-35.2397438 -7.3746227, -35.2397659 -7.3746871)",,,,,
816741454,,residential,False,False,8.845,"LINESTRING (-35.240411 -7.3743394, -35.2404383 -7.3744142)",,,,,
295951243,Avenida Brasil,primary,True,False,88.743,"LINESTRING (-35.240411 -7.3743394, -35.2406906 -7.374215, -35.2408951 -7.3741252, -35.2411459 -7.3740142)",,2,PB-066;BR-408,40,
299783743,Avenida Brasil,primary,True,False,15.989,"LINESTRING (-35.2381811 -7.3752707, -35.2383095 -7.3752039)",,2,PB-066;BR-408,40,
816755644,,residential,False,False,4.962,"LINESTRING (-35.2381811 -7.3752707, -35.2381963 -7.3753127)",,,,,
816804019,,residential,False,False,9.25,"LINESTRING (-35.239666 -7.3747337, -35.2396022 -7.3746797)",,,,,
299783744,Avenida Brasil,primary,True,False,61.81399999999999,"LINESTRING (-35.239666 -7.3747337, -35.2394743 -7.3748129, -35.239149 -7.3749485)",,2,PB-066;BR-408,40,
475400065,Terceira Travessa da Avenida Brasil,tertiary,True,False,8.591,"LINESTRING (-35.2397931 -7.3747595, -35.2397659 -7.3746871)",,,,,
816796846,,residential,False,False,12.436,"LINESTRING (-35.2397931 -7.3747595, -35.2398998 -7.3747233)",,,,,
475400287,,residential,False,False,27.937,"LINESTRING (-35.2418225 -7.3758653, -35.2416164 -7.3757192)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,True,86.039,"LINESTRING (-35.2418225 -7.3758653, -35.2418976 -7.3759447, -35.2419298 -7.3759979, -35.2419499 -7.3760444, -35.2419667 -7.3761129, -35.2420579 -7.3765861)",,,,,
475400289,,residential,False,True,41.12299999999999,"LINESTRING (-35.2418225 -7.3758653, -35.2420987 -7.3758051, -35.2421141 -7.3758029, -35.2421289 -7.3758011, -35.2421639 -7.3757995, -35.2421885 -7.3757989)",,,,,
295952249,Rua Nova Rondônia,residential,False,True,65.923,"LINESTRING (-35.2412283 -7.3754208, -35.2417789 -7.3751899)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,5.666,"LINESTRING (-35.2412283 -7.3754208, -35.2411823 -7.3754435)",,,,,
475400287,,residential,False,True,54.153,"LINESTRING (-35.2412283 -7.3754208, -35.2416164 -7.3757192)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,5.666,"LINESTRING (-35.2411823 -7.3754435, -35.2412283 -7.3754208)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,59.885,"LINESTRING (-35.2411823 -7.3754435, -35.2407219 -7.3757291)",,,,,
475400285,Rua Nova Rondônia,residential,False,False,65.525,"LINESTRING (-35.2411823 -7.3754435, -35.2411327 -7.3754458, -35.2410958 -7.3754469, -35.2410697 -7.3754484, -35.2410427 -7.3754539, -35.2408301 -7.3755131, -35.240605 -7.3755731)",,,,,
475400090,Rua José da Costa,residential,False,False,79.256,"LINESTRING (-35.2407219 -7.3757291, -35.2413259 -7.3761154)",,,,,
475400090,Rua José da Costa,residential,False,True,21.612,"LINESTRING (-35.2407219 -7.3757291, -35.240605 -7.3755731)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,59.885,"LINESTRING (-35.2407219 -7.3757291, -35.2411823 -7.3754435)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,58.354,"LINESTRING (-35.2407219 -7.3757291, -35.2402796 -7.3760172)",,,,,
475400291,Rua José Nunes Machado,residential,False,True,55.878,"LINESTRING (-35.2424135 -7.3759783, -35.2429202 -7.3759819)",,,,,
475400077,,residential,False,True,160.657,"LINESTRING (-35.2424135 -7.3759783, -35.2424267 -7.3760853, -35.2424433 -7.3762164, -35.2425702 -7.3770023, -35.2425816 -7.3770925, -35.2426091 -7.3774094)",,,,,
475400289,,residential,False,False,37.68299999999999,"LINESTRING (-35.2424135 -7.3759783, -35.2424026 -7.3758817, -35.2424005 -7.3758689, -35.2423958 -7.3758602, -35.2423884 -7.3758536, -35.2423757 -7.3758464, -35.2423405 -7.375825, -35.2423305 -7.3758205, -35.2423218 -7.3758175, -35.2423073 -7.3758149, -35.2421885 -7.3757989)",,,,,
475400090,Rua José da Costa,residential,False,False,21.612,"LINESTRING (-35.240605 -7.3755731, -35.2407219 -7.3757291)",,,,,
475400282,Rua Projetada III,residential,False,False,45.554,"LINESTRING (-35.240605 -7.3755731, -35.2403735 -7.3752338)",,,,,
475400285,Rua Nova Rondônia,residential,False,True,65.525,"LINESTRING (-35.240605 -7.3755731, -35.2408301 -7.3755131, -35.2410427 -7.3754539, -35.2410697 -7.3754484, -35.2410958 -7.3754469, -35.2411327 -7.3754458, -35.2411823 -7.3754435)",,,,,
475400133,Rua Projetada Dezesseis,residential,False,False,117.245,"LINESTRING (-35.2365315 -7.3787953, -35.2354912 -7.3785776)",,,,,
475400133,Rua Projetada Dezesseis,residential,False,True,6.172,"LINESTRING (-35.2365315 -7.3787953, -35.2365864 -7.3788061)",,,,,
475400127,,residential,False,False,58.708,"LINESTRING (-35.2365315 -7.3787953, -35.2365369 -7.3787274, -35.2365446 -7.3786589, -35.2365587 -7.3785069, -35.236577 -7.3782693)",,,,,
