osmid,highway,oneway,reversed,length,name,lanes,ref,geometry,junction
952659905,residential,False,True,10.781,,,,"LINESTRING (-53.4809975 -25.8199281, -53.4810604 -25.8198494)",
286811165,residential,True,False,56.19,Rua Louro,,,"LINESTRING (-53.4810604 -25.8198494, -53.4815019 -25.8201615)",
952659905,residential,False,False,10.781,,,,"LINESTRING (-53.4810604 -25.8198494, -53.4809975 -25.8199281)",
538678379,residential,True,False,66.877,Rua Bracatinga,,,"LINESTRING (-53.4844907 -25.8214778, -53.4840862 -25.8219565)",
952661979,residential,False,True,8.799,,,,"LINESTRING (-53.4844907 -25.8214778, -53.4844199 -25.8214309)",
538678382,residential,True,False,54.008,Rua Bracatinga,,,"LINESTRING (-53.4844199 -25.8214309, -53.4847403 -25.8210401)",
952661979,residential,False,False,8.799,,,,"LINESTRING (-53.4844199 -25.8214309, -53.4844907 -25.8214778)",
538678382,residential,True,False,59.449,Rua Bracatinga,,,"LINESTRING (-53.4827893 -25.8233006, -53.4831415 -25.8228701)",
952661980,residential,False,True,11.771,,,,"LINESTRING (-53.4827893 -25.8233006, -53.4828834 -25.8233641)",
538678379,residential,True,False,62.774,Rua Bracatinga,,,"LINESTRING (-53.4828834 -25.8233641, -53.4825069 -25.8238156)",
952661980,residential,False,False,11.771,,,,"LINESTRING (-53.4828834 -25.8233641, -53.4827893 -25.8233006)",
538678370,residential,True,False,62.587,,,,"LINESTRING (-53.4783778 -25.8187885, -53.4787687 -25.8183492)",
952840607,residential,False,True,11.599,,,,"LINESTRING (-53.4783778 -25.8187885, -53.4784627 -25.8188595)",
538678373,residential,True,False,59.678,,,,"LINESTRING (-53.4784627 -25.8188595, -53.4781015 -25.8192865)",
952840607,residential,False,False,11.599,,,,"LINESTRING (-53.4784627 -25.8188595, -53.4783778 -25.8187885)",
925787928,residential,True,False,58.035,,,,"LINESTRING (-53.476742 -25.8176069, -53.4770949 -25.8171928)",
952840608,residential,False,True,8.845,,,,"LINESTRING (-53.476742 -25.8176069, -53.4768052 -25.8176625)",
538678414,residential,True,False,60.801,,,,"LINESTRING (-53.4768052 -25.8176625, -53.4764347 -25.8180958)",
952840608,residential,False,False,8.845,,,,"LINESTRING (-53.4768052 -25.8176625, -53.476742 -25.8176069)",
538678393,residential,True,False,67.361,,,,"LINESTRING (-53.4775035 -25.8182433, -53.4779042 -25.8177566)",
952840609,residential,False,True,11.175,,,,"LINESTRING (-53.4775035 -25.8182433, -53.4775874 -25.8183096)",
538678406,residential,True,False,52.253,,,,"LINESTRING (-53.4775874 -25.8183096, -53.4772728 -25.8186846)",
952840609,residential,False,False,11.175,,,,"LINESTRING (-53.4775874 -25.8183096, -53.4775035 -25.8182433)",
286809245,residential,True,False,48.743,Rua Cerejeira,,,"LINESTRING (-53.4776439 -25.8205388, -53.4772614 -25.8202675)",
952840611,residential,False,True,10.285,,,,"LINESTRING (-53.4776439 -25.8205388, -53.4777023 -25.8204627)",
286809243,residential,True,False,54.452,Rua Cerejeira,,,"LINESTRING (-53.4777023 -25.8204627, -53.4781321 -25.8207629)",
952840611,residential,False,False,10.285,,,,"LINESTRING (-53.4777023 -25.8204627, -53.4776439 -25.8205388)",
952840612,residential,False,True,11.512,,,,"LINESTRING (-53.477887 -25.8259318, -53.4779767 -25.8259966)",
538678375,residential,True,False,59.284000000000006,Rua Angico,,,"LINESTRING (-53.477887 -25.8259318, -53.4779743 -25.8258293, -53.4782461 -25.8255078)",
952840612,residential,False,False,11.512,,,,"LINESTRING (-53.4779767 -25.8259966, -53.477887 -25.8259318)",
286805027,residential,True,False,50.391,Rua Louro,,,"LINESTRING (-53.4827058 -25.8210982, -53.482311 -25.820817)",
952840613,residential,False,True,9.927,,,,"LINESTRING (-53.4827058 -25.8210982, -53.4827629 -25.8210252)",
286811165,residential,True,False,56.694,Rua Louro,,,"LINESTRING (-53.4827629 -25.8210252, -53.4832082 -25.8213403)",
952840613,residential,False,False,9.927,,,,"LINESTRING (-53.4827629 -25.8210252, -53.4827058 -25.8210982)",
538678397,residential,True,False,62.007,Rua Laranjeira,,,"LINESTRING (-53.4836556 -25.8239361, -53.4840339 -25.8234945)",
952858403,residential,False,True,8.994,,,,"LINESTRING (-53.4836556 -25.8239361, -53.4837225 -25.8239901)",
286811943,residential,True,False,58.711,Rua Laranjeira,,,"LINESTRING (-53.4837225 -25.8239901, -53.4833807 -25.8244192)",
952858403,residential,False,False,8.994,,,,"LINESTRING (-53.4837225 -25.8239901, -53.4836556 -25.8239361)",
297468824,residential,True,False,53.01,Rua Guabiroveira,,,"LINESTRING (-53.4806903 -25.8211484, -53.4802727 -25.8208552)",
728809619,residential,False,False,6.511,Rua Acácia,,,"LINESTRING (-53.4806903 -25.8211484, -53.4807304 -25.8211023)",
728809619,residential,False,True,120.499,Rua Acácia,,,"LINESTRING (-53.4806903 -25.8211484, -53.4799482 -25.8220017)",
952879499,residential,True,False,15.846,Rua Guabiroveira,,,"LINESTRING (-53.4808318 -25.8212123, -53.4806903 -25.8211484)",
952989297,residential,False,True,81.045,Rua Guabiroveira,,,"LINESTRING (-53.4808318 -25.8212123, -53.4814655 -25.821666)",
297468866,secondary,True,False,46.589,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4793877 -25.8211063, -53.4790967 -25.8214333)",
286805039,secondary,True,False,20.973,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4792573 -25.8210041, -53.4793809 -25.8208518)",
952890383,secondary_link,True,False,21.512,,,,"LINESTRING (-53.4792573 -25.8210041, -53.4793036 -25.8210023, -53.4793485 -25.821015, -53.479372 -25.8210282, -53.4793881 -25.8210464, -53.4793941 -25.8210621, -53.4793877 -25.8211063)",
286809239,tertiary,True,False,62.01,Avenida dos Pinheiros,,,"LINESTRING (-53.4778105 -25.8228888, -53.4774655 -25.823352)",
952890384,tertiary_link,False,True,10.899,,,,"LINESTRING (-53.4778105 -25.8228888, -53.4777224 -25.8228312)",
952890384,tertiary_link,False,False,10.899,,,,"LINESTRING (-53.4777224 -25.8228312, -53.4778105 -25.8228888)",
286809246,tertiary,True,False,59.46,Avenida dos Pinheiros,,,"LINESTRING (-53.4777224 -25.8228312, -53.4779981 -25.8224812, -53.4780832 -25.8224084)",
297468866,secondary,True,False,50.292,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4801848 -25.8201646, -53.4798711 -25.8205179)",
286805039,secondary,True,False,20.651,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4800539 -25.8200673, -53.4801754 -25.8199172)",
952890385,secondary_link,True,False,21.006,,,,"LINESTRING (-53.4800539 -25.8200673, -53.4801055 -25.8200643, -53.4801337 -25.8200691, -53.4801545 -25.82008, -53.4801733 -25.8200951, -53.4801833 -25.8201102, -53.4801864 -25.8201331, -53.4801848 -25.8201646)",
297468866,secondary,True,False,52.209,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4809798 -25.8191909, -53.4806674 -25.8195669)",
286805039,secondary,True,False,18.568,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4808438 -25.8191236, -53.4809564 -25.8189909)",
952890386,secondary_link,True,False,17.451,,,,"LINESTRING (-53.4808438 -25.8191236, -53.4808924 -25.8191208, -53.4809055 -25.8191218, -53.4809317 -25.8191308, -53.4809521 -25.8191432, -53.4809618 -25.819158, -53.4809798 -25.8191909)",
286805039,secondary,True,False,49.972,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4817584 -25.8180477, -53.4820661 -25.8176938)",
297468866,secondary,True,False,23.391,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4819026 -25.8181375, -53.4817482 -25.8182954)",
952890387,secondary_link,True,False,20.166,,,,"LINESTRING (-53.4819026 -25.8181375, -53.4818433 -25.8181376, -53.4818248 -25.8181339, -53.4817994 -25.8181228, -53.4817826 -25.8181083, -53.4817682 -25.8180787, -53.4817584 -25.8180477)",
286811165,residential,True,False,53.065,Rua Louro,,,"LINESTRING (-53.48195 -25.8204554, -53.4823785 -25.8207364)",
952891984,residential,False,True,8.698,,,,"LINESTRING (-53.48195 -25.8204554, -53.4818932 -25.8205146)",
286805027,residential,True,False,55.344,Rua Louro,,,"LINESTRING (-53.4818932 -25.8205146, -53.4814406 -25.8202287)",
952891984,residential,False,False,8.698,,,,"LINESTRING (-53.4818932 -25.8205146, -53.48195 -25.8204554)",
952891985,residential,False,False,126.121,Rua Angico,,,"LINESTRING (-53.4815138 -25.8217448, -53.4807432 -25.8226422)",
952891985,residential,False,True,7.427,Rua Angico,,,"LINESTRING (-53.4815138 -25.8217448, -53.4815539 -25.8216886)",
952989296,residential,True,False,10.007,Rua Guabiroveira,,,"LINESTRING (-53.4815138 -25.8217448, -53.4814655 -25.821666)",
286805025,residential,True,False,18.753,Rua Angico,,,"LINESTRING (-53.4800935 -25.8234312, -53.4800154 -25.8235845)",
952891985,residential,False,True,109.206,Rua Angico,,,"LINESTRING (-53.4800935 -25.8234312, -53.4807432 -25.8226422)",
538678406,residential,True,False,65.31,,,,"LINESTRING (-53.476079 -25.8201032, -53.4756788 -25.8205671)",
952991406,residential,False,True,11.495,,,,"LINESTRING (-53.476079 -25.8201032, -53.4759924 -25.8200353)",
538678395,residential,True,False,58.653,,,,"LINESTRING (-53.4759924 -25.8200353, -53.4763447 -25.8196138)",
952991406,residential,False,False,11.495,,,,"LINESTRING (-53.4759924 -25.8200353, -53.476079 -25.8201032)",
286809239,tertiary,True,False,53.18,Avenida dos Pinheiros,,,"LINESTRING (-53.4761876 -25.8248476, -53.4758685 -25.82523)",
286809246,tertiary,True,False,22.671,Avenida dos Pinheiros,,,"LINESTRING (-53.4760513 -25.8247631, -53.4761878 -25.8246004)",
952992489,tertiary_link,True,False,19.561999999999998,,,,"LINESTRING (-53.4760513 -25.8247631, -53.4760943 -25.8247612, -53.4761181 -25.8247612, -53.4761423 -25.8247687, -53.4761583 -25.8247796, -53.4761728 -25.8247944, -53.4761801 -25.8248146, -53.4761876 -25.8248476)",
